Incident Reported Year,Neighbourhood Description (Occurrence),Incident Reported Quarter,Incident Reported Month,Assault,Break and Enter,Homicide,Robbery,Sexual Assaults,Theft From Vehicle,Theft Of Vehicle,Theft Over $5000
2011,MILL WOODS PARK,Q4,11,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,MILL WOODS PARK,Q4,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011,MILL WOODS TOWN CENTRE,Q1,1,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
2011,MILL WOODS TOWN CENTRE,Q1,2,7.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
2011,MILL WOODS TOWN CENTRE,Q1,3,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
2011,MILL WOODS TOWN CENTRE,Q2,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2011,MILL WOODS TOWN CENTRE,Q2,5,2.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0
2011,MILL WOODS TOWN CENTRE,Q2,6,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2011,MILL WOODS TOWN CENTRE,Q3,7,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2011,MILL WOODS TOWN CENTRE,Q3,8,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2011,MILL WOODS TOWN CENTRE,Q3,9,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2011,MILL WOODS TOWN CENTRE,Q4,10,5.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0
2011,MILL WOODS TOWN CENTRE,Q4,11,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
2011,MILL WOODS TOWN CENTRE,Q4,12,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2011,MILLER,Q1,1,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2011,MILLER,Q1,2,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
2011,MILLER,Q1,3,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2011,MILLER,Q2,4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,MILLER,Q2,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,MILLER,Q2,6,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
2011,MILLER,Q3,7,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,MILLER,Q3,8,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,MILLER,Q3,9,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,MILLER,Q4,10,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2011,MILLER,Q4,11,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,MILLER,Q4,12,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,MINCHAU,Q1,2,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,MINCHAU,Q1,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,MINCHAU,Q2,4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,MINCHAU,Q2,5,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,MINCHAU,Q2,6,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0
2011,MINCHAU,Q3,7,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
2011,MINCHAU,Q3,8,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0
2011,MINCHAU,Q3,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,MINCHAU,Q4,10,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0
2011,MINCHAU,Q4,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,MISTATIM INDUSTRIAL,Q1,1,0.0,1.0,0.0,0.0,0.0,4.0,8.0,1.0
2011,MISTATIM INDUSTRIAL,Q1,2,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0
2011,MISTATIM INDUSTRIAL,Q1,3,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0
2011,MISTATIM INDUSTRIAL,Q2,4,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0
2011,MISTATIM INDUSTRIAL,Q2,5,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0
2011,MISTATIM INDUSTRIAL,Q2,6,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
2011,MISTATIM INDUSTRIAL,Q3,7,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0
2011,MISTATIM INDUSTRIAL,Q3,8,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0
2011,MISTATIM INDUSTRIAL,Q3,9,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,MISTATIM INDUSTRIAL,Q4,10,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2011,MISTATIM INDUSTRIAL,Q4,11,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,MISTATIM INDUSTRIAL,Q4,12,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
2011,MITCHELL INDUSTRIAL,Q1,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,MITCHELL INDUSTRIAL,Q1,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,MITCHELL INDUSTRIAL,Q2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,MITCHELL INDUSTRIAL,Q2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011,MITCHELL INDUSTRIAL,Q3,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,MITCHELL INDUSTRIAL,Q3,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,MITCHELL INDUSTRIAL,Q4,11,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2011,MITCHELL INDUSTRIAL,Q4,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,MONTROSE,Q1,1,2.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0
2011,MONTROSE,Q1,2,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2011,MONTROSE,Q1,3,2.0,1.0,0.0,1.0,0.0,6.0,2.0,0.0
2011,MONTROSE,Q2,4,6.0,7.0,0.0,1.0,0.0,5.0,2.0,0.0
2011,MONTROSE,Q2,5,2.0,4.0,0.0,0.0,1.0,3.0,6.0,0.0
2011,MONTROSE,Q2,6,7.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0
2011,MONTROSE,Q3,7,8.0,4.0,0.0,0.0,5.0,6.0,3.0,0.0
2011,MONTROSE,Q3,8,5.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0
2011,MONTROSE,Q3,9,4.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0
2011,MONTROSE,Q4,10,7.0,2.0,0.0,0.0,1.0,11.0,4.0,1.0
2011,MONTROSE,Q4,11,3.0,8.0,0.0,2.0,1.0,5.0,2.0,1.0
2011,MONTROSE,Q4,12,6.0,3.0,0.0,1.0,0.0,7.0,10.0,0.0
2011,MORIN INDUSTRIAL,Q1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,MORIN INDUSTRIAL,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,MORIN INDUSTRIAL,Q1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,MORIN INDUSTRIAL,Q2,4,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2011,MORIN INDUSTRIAL,Q2,5,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,MORIN INDUSTRIAL,Q2,6,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2011,MORIN INDUSTRIAL,Q3,8,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
2011,MORIN INDUSTRIAL,Q3,9,1.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0
2011,MORIN INDUSTRIAL,Q4,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,MORIN INDUSTRIAL,Q4,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,MORIN INDUSTRIAL,Q4,12,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0
2011,MORRIS INDUSTRIAL,Q1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,MORRIS INDUSTRIAL,Q1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,MORRIS INDUSTRIAL,Q3,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,MORRIS INDUSTRIAL,Q3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,MORRIS INDUSTRIAL,Q4,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,MORRIS INDUSTRIAL,Q4,11,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,MORRIS INDUSTRIAL,Q4,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2011,NEWTON,Q1,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,NEWTON,Q1,2,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,NEWTON,Q1,3,0.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0
2011,NEWTON,Q2,4,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
2011,NEWTON,Q2,5,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2011,NEWTON,Q2,6,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0
2011,NEWTON,Q3,7,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
2011,NEWTON,Q3,8,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2011,NEWTON,Q3,9,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,NEWTON,Q4,10,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,NEWTON,Q4,11,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
2011,NEWTON,Q4,12,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,NORTH GLENORA,Q1,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,NORTH GLENORA,Q2,4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,NORTH GLENORA,Q2,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,NORTH GLENORA,Q3,7,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2011,NORTH GLENORA,Q3,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,NORTH GLENORA,Q3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,NORTH GLENORA,Q4,10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,NORTH GLENORA,Q4,11,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2011,NORTH GLENORA,Q4,12,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2011,NORTHMOUNT,Q1,1,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0
2011,NORTHMOUNT,Q1,2,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2011,NORTHMOUNT,Q1,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,NORTHMOUNT,Q2,4,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2011,NORTHMOUNT,Q2,5,2.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0
2011,NORTHMOUNT,Q2,6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2011,NORTHMOUNT,Q3,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,NORTHMOUNT,Q3,8,1.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0
2011,NORTHMOUNT,Q3,9,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,NORTHMOUNT,Q4,10,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
2011,NORTHMOUNT,Q4,11,2.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0
2011,NORTHMOUNT,Q4,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,NORWESTER INDUSTRIAL,Q1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011,NORWESTER INDUSTRIAL,Q1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,NORWESTER INDUSTRIAL,Q1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,NORWESTER INDUSTRIAL,Q2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,NORWESTER INDUSTRIAL,Q2,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,NORWESTER INDUSTRIAL,Q3,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,NORWESTER INDUSTRIAL,Q3,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,NORWESTER INDUSTRIAL,Q4,10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Not Entered,Q1,1,6.0,0.0,2.0,2.0,12.0,4.0,2.0,1.0
2011,Not Entered,Q1,2,12.0,0.0,1.0,4.0,10.0,3.0,2.0,0.0
2011,Not Entered,Q1,3,6.0,1.0,0.0,4.0,19.0,7.0,3.0,2.0
2011,Not Entered,Q2,4,5.0,3.0,0.0,5.0,15.0,13.0,0.0,0.0
2011,Not Entered,Q2,5,14.0,2.0,0.0,4.0,18.0,5.0,6.0,0.0
2011,Not Entered,Q2,6,11.0,3.0,0.0,2.0,13.0,8.0,6.0,2.0
2011,Not Entered,Q3,7,9.0,2.0,0.0,5.0,7.0,8.0,1.0,1.0
2011,Not Entered,Q3,8,13.0,2.0,0.0,3.0,20.0,8.0,6.0,2.0
2011,Not Entered,Q3,9,9.0,3.0,0.0,2.0,12.0,2.0,4.0,0.0
2011,Not Entered,Q4,10,9.0,2.0,0.0,1.0,10.0,7.0,7.0,0.0
2011,Not Entered,Q4,11,12.0,2.0,0.0,0.0,13.0,5.0,1.0,0.0
2011,Not Entered,Q4,12,8.0,4.0,1.0,3.0,8.0,9.0,7.0,0.0
2011,OGILVIE RIDGE,Q1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OGILVIE RIDGE,Q2,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OGILVIE RIDGE,Q3,7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,OGILVIE RIDGE,Q4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,OLESKIW,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OLESKIW,Q2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,OLESKIW,Q2,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OLESKIW,Q2,6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2011,OLESKIW,Q3,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OLESKIW,Q4,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2011,OLIVER,Q1,1,10.0,4.0,0.0,2.0,1.0,18.0,10.0,0.0
2011,OLIVER,Q1,2,12.0,7.0,0.0,2.0,3.0,13.0,4.0,0.0
2011,OLIVER,Q1,3,7.0,6.0,0.0,8.0,0.0,11.0,6.0,1.0
2011,OLIVER,Q2,4,4.0,7.0,0.0,1.0,1.0,19.0,13.0,1.0
2011,OLIVER,Q2,5,13.0,7.0,0.0,5.0,0.0,16.0,12.0,0.0
2011,OLIVER,Q2,6,13.0,6.0,0.0,1.0,2.0,14.0,15.0,0.0
2011,OLIVER,Q3,7,16.0,12.0,0.0,0.0,1.0,16.0,3.0,0.0
2011,OLIVER,Q3,8,16.0,11.0,0.0,1.0,2.0,11.0,9.0,1.0
2011,OLIVER,Q3,9,7.0,6.0,0.0,0.0,2.0,14.0,9.0,0.0
2011,OLIVER,Q4,10,7.0,1.0,0.0,1.0,1.0,14.0,7.0,0.0
2011,OLIVER,Q4,11,16.0,5.0,0.0,1.0,1.0,10.0,6.0,0.0
2011,OLIVER,Q4,12,13.0,1.0,0.0,0.0,2.0,6.0,8.0,0.0
2011,ORMSBY PLACE,Q1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,ORMSBY PLACE,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,ORMSBY PLACE,Q1,3,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
2011,ORMSBY PLACE,Q2,4,1.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0
2011,ORMSBY PLACE,Q2,5,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,ORMSBY PLACE,Q2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,ORMSBY PLACE,Q3,7,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2011,ORMSBY PLACE,Q3,8,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,ORMSBY PLACE,Q3,9,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2011,ORMSBY PLACE,Q4,10,1.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0
2011,ORMSBY PLACE,Q4,11,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
2011,ORMSBY PLACE,Q4,12,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,OTTEWELL,Q1,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OTTEWELL,Q1,2,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2011,OTTEWELL,Q1,3,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,OTTEWELL,Q2,4,4.0,2.0,0.0,0.0,1.0,5.0,4.0,0.0
2011,OTTEWELL,Q2,5,2.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0
2011,OTTEWELL,Q2,6,2.0,4.0,0.0,0.0,0.0,5.0,2.0,1.0
2011,OTTEWELL,Q3,7,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
2011,OTTEWELL,Q3,8,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
2011,OTTEWELL,Q3,9,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0
2011,OTTEWELL,Q4,10,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
2011,OTTEWELL,Q4,11,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2011,OTTEWELL,Q4,12,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,OVERLANDERS,Q1,1,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2011,OVERLANDERS,Q1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OVERLANDERS,Q1,3,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,OVERLANDERS,Q2,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,OVERLANDERS,Q2,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2011,OVERLANDERS,Q2,6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,OVERLANDERS,Q3,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,OVERLANDERS,Q3,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OVERLANDERS,Q3,9,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2011,OVERLANDERS,Q4,10,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OVERLANDERS,Q4,11,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,OVERLANDERS,Q4,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,OXFORD,Q1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,OXFORD,Q2,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2011,OXFORD,Q2,5,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,OXFORD,Q2,6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,OXFORD,Q3,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OXFORD,Q3,8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,OXFORD,Q3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OXFORD,Q4,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,OXFORD,Q4,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,OXFORD,Q4,12,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,OZERNA,Q1,1,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2011,OZERNA,Q1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OZERNA,Q1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,OZERNA,Q2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OZERNA,Q2,5,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2011,OZERNA,Q2,6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2011,OZERNA,Q3,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,OZERNA,Q3,8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,OZERNA,Q3,9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,OZERNA,Q4,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011,OZERNA,Q4,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,OZERNA,Q4,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,PAPASCHASE INDUSTRIAL,Q1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,PAPASCHASE INDUSTRIAL,Q1,2,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0
2011,PAPASCHASE INDUSTRIAL,Q1,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2011,PAPASCHASE INDUSTRIAL,Q2,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2011,PAPASCHASE INDUSTRIAL,Q2,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,PAPASCHASE INDUSTRIAL,Q3,7,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
2011,PAPASCHASE INDUSTRIAL,Q3,9,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2011,PAPASCHASE INDUSTRIAL,Q4,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2011,PAPASCHASE INDUSTRIAL,Q4,11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,PAPASCHASE INDUSTRIAL,Q4,12,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2011,PARKALLEN,Q1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,PARKALLEN,Q1,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,PARKALLEN,Q2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,PARKALLEN,Q2,5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,PARKALLEN,Q2,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,PARKALLEN,Q3,7,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0
2011,PARKALLEN,Q3,8,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0
2011,PARKALLEN,Q3,9,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,PARKALLEN,Q4,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,PARKALLEN,Q4,11,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2011,PARKALLEN,Q4,12,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,PARKDALE,Q1,1,3.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0
2011,PARKDALE,Q1,2,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0
2011,PARKDALE,Q1,3,2.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0
2011,PARKDALE,Q2,4,6.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0
2011,PARKDALE,Q2,5,9.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0
2011,PARKDALE,Q2,6,2.0,3.0,0.0,2.0,0.0,5.0,1.0,0.0
2011,PARKDALE,Q3,7,5.0,1.0,0.0,1.0,0.0,6.0,3.0,1.0
2011,PARKDALE,Q3,8,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0
2011,PARKDALE,Q3,9,4.0,3.0,0.0,2.0,0.0,5.0,1.0,0.0
2011,PARKDALE,Q4,10,4.0,4.0,1.0,1.0,1.0,8.0,2.0,0.0
2011,PARKDALE,Q4,11,5.0,5.0,0.0,0.0,1.0,7.0,2.0,0.0
2011,PARKDALE,Q4,12,1.0,3.0,0.0,0.0,1.0,9.0,6.0,0.0
2011,PARKVIEW,Q1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,PARKVIEW,Q1,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2011,PARKVIEW,Q1,3,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2011,PARKVIEW,Q2,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,PARKVIEW,Q3,7,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,PARKVIEW,Q3,8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,PARKVIEW,Q3,9,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,PARKVIEW,Q4,10,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
2011,PARKVIEW,Q4,11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,PARKVIEW,Q4,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,PARSONS INDUSTRIAL,Q1,1,0.0,7.0,0.0,0.0,0.0,5.0,3.0,0.0
2011,PARSONS INDUSTRIAL,Q1,2,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0
2011,PARSONS INDUSTRIAL,Q1,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,PARSONS INDUSTRIAL,Q2,4,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0
2011,PARSONS INDUSTRIAL,Q2,5,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
2011,PARSONS INDUSTRIAL,Q2,6,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,PARSONS INDUSTRIAL,Q3,7,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
2011,PARSONS INDUSTRIAL,Q3,8,1.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0
2011,PARSONS INDUSTRIAL,Q3,9,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
2011,PARSONS INDUSTRIAL,Q4,10,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
