Canadian Citizen,Month,Neighbourhood Name,Neighbourhood Number,No Response(Citizen),Non-Canadian Citizen,Quarter,Refugee,WARD,Year
0,2,RIVER VALLEY WALTERDALE,5390,0,0,1,0,Ward 8,2012
0,3,RIVER VALLEY WALTERDALE,5390,0,0,1,0,Ward 8,2012
0,4,RIVER VALLEY WALTERDALE,5390,0,0,2,0,Ward 8,2012
0,5,RIVER VALLEY WALTERDALE,5390,0,0,2,0,Ward 8,2012
0,6,RIVER VALLEY WALTERDALE,5390,0,0,2,0,Ward 8,2012
0,7,RIVER VALLEY WALTERDALE,5390,0,0,3,0,Ward 8,2012
0,8,RIVER VALLEY WALTERDALE,5390,0,0,3,0,Ward 8,2012
0,9,RIVER VALLEY WALTERDALE,5390,0,0,3,0,Ward 8,2012
0,10,RIVER VALLEY WALTERDALE,5390,0,0,4,0,Ward 8,2012
0,11,RIVER VALLEY WALTERDALE,5390,0,0,4,0,Ward 8,2012
0,12,RIVER VALLEY WALTERDALE,5390,0,0,4,0,Ward 8,2012
6760,1,STRATHCONA,5480,1264,960,1,0,Ward 8,2012
6760,2,STRATHCONA,5480,1264,960,1,0,Ward 8,2012
6760,3,STRATHCONA,5480,1264,960,1,0,Ward 8,2012
6760,4,STRATHCONA,5480,1264,960,2,0,Ward 8,2012
6760,5,STRATHCONA,5480,1264,960,2,0,Ward 8,2012
6760,6,STRATHCONA,5480,1264,960,2,0,Ward 8,2012
6760,7,STRATHCONA,5480,1264,960,3,0,Ward 8,2012
6760,8,STRATHCONA,5480,1264,960,3,0,Ward 8,2012
6760,9,STRATHCONA,5480,1264,960,3,0,Ward 8,2012
6760,10,STRATHCONA,5480,1264,960,4,0,Ward 8,2012
6760,11,STRATHCONA,5480,1264,960,4,0,Ward 8,2012
6760,12,STRATHCONA,5480,1264,960,4,0,Ward 8,2012
2247,1,STRATHEARN,6710,246,129,1,0,Ward 8,2012
2247,2,STRATHEARN,6710,246,129,1,0,Ward 8,2012
2247,3,STRATHEARN,6710,246,129,1,0,Ward 8,2012
2247,4,STRATHEARN,6710,246,129,2,0,Ward 8,2012
2247,5,STRATHEARN,6710,246,129,2,0,Ward 8,2012
2247,6,STRATHEARN,6710,246,129,2,0,Ward 8,2012
2247,7,STRATHEARN,6710,246,129,3,0,Ward 8,2012
2247,8,STRATHEARN,6710,246,129,3,0,Ward 8,2012
2247,9,STRATHEARN,6710,246,129,3,0,Ward 8,2012
2247,10,STRATHEARN,6710,246,129,4,0,Ward 8,2012
2247,11,STRATHEARN,6710,246,129,4,0,Ward 8,2012
2247,12,STRATHEARN,6710,246,129,4,0,Ward 8,2012
1849,1,TERRACE HEIGHTS,6730,350,133,1,0,Ward 8,2012
1849,2,TERRACE HEIGHTS,6730,350,133,1,0,Ward 8,2012
1849,3,TERRACE HEIGHTS,6730,350,133,1,0,Ward 8,2012
1849,4,TERRACE HEIGHTS,6730,350,133,2,0,Ward 8,2012
1849,5,TERRACE HEIGHTS,6730,350,133,2,0,Ward 8,2012
1849,6,TERRACE HEIGHTS,6730,350,133,2,0,Ward 8,2012
1849,7,TERRACE HEIGHTS,6730,350,133,3,0,Ward 8,2012
1849,8,TERRACE HEIGHTS,6730,350,133,3,0,Ward 8,2012
1849,9,TERRACE HEIGHTS,6730,350,133,3,0,Ward 8,2012
1849,10,TERRACE HEIGHTS,6730,350,133,4,0,Ward 8,2012
1849,11,TERRACE HEIGHTS,6730,350,133,4,0,Ward 8,2012
1849,12,TERRACE HEIGHTS,6730,350,133,4,0,Ward 8,2012
0,1,UNIVERSITY OF ALBERTA,5520,0,0,1,0,Ward 8,2012
0,2,UNIVERSITY OF ALBERTA,5520,0,0,1,0,Ward 8,2012
0,3,UNIVERSITY OF ALBERTA,5520,0,0,1,0,Ward 8,2012
0,4,UNIVERSITY OF ALBERTA,5520,0,0,2,0,Ward 8,2012
0,5,UNIVERSITY OF ALBERTA,5520,0,0,2,0,Ward 8,2012
0,6,UNIVERSITY OF ALBERTA,5520,0,0,2,0,Ward 8,2012
0,7,UNIVERSITY OF ALBERTA,5520,0,0,3,0,Ward 8,2012
0,8,UNIVERSITY OF ALBERTA,5520,0,0,3,0,Ward 8,2012
0,9,UNIVERSITY OF ALBERTA,5520,0,0,3,0,Ward 8,2012
0,10,UNIVERSITY OF ALBERTA,5520,0,0,4,0,Ward 8,2012
0,11,UNIVERSITY OF ALBERTA,5520,0,0,4,0,Ward 8,2012
0,12,UNIVERSITY OF ALBERTA,5520,0,0,4,0,Ward 8,2012
1051,1,WINDSOR PARK,5580,1711,104,1,0,Ward 8,2012
1051,2,WINDSOR PARK,5580,1711,104,1,0,Ward 8,2012
1051,3,WINDSOR PARK,5580,1711,104,1,0,Ward 8,2012
1051,4,WINDSOR PARK,5580,1711,104,2,0,Ward 8,2012
1051,5,WINDSOR PARK,5580,1711,104,2,0,Ward 8,2012
1051,6,WINDSOR PARK,5580,1711,104,2,0,Ward 8,2012
1051,7,WINDSOR PARK,5580,1711,104,3,0,Ward 8,2012
1051,8,WINDSOR PARK,5580,1711,104,3,0,Ward 8,2012
1051,9,WINDSOR PARK,5580,1711,104,3,0,Ward 8,2012
1051,10,WINDSOR PARK,5580,1711,104,4,0,Ward 8,2012
1051,11,WINDSOR PARK,5580,1711,104,4,0,Ward 8,2012
1051,12,WINDSOR PARK,5580,1711,104,4,0,Ward 8,2012
195,1,ALLARD,5458,13,33,1,0,Ward 9,2012
195,2,ALLARD,5458,13,33,1,0,Ward 9,2012
195,3,ALLARD,5458,13,33,1,0,Ward 9,2012
195,4,ALLARD,5458,13,33,2,0,Ward 9,2012
195,5,ALLARD,5458,13,33,2,0,Ward 9,2012
195,6,ALLARD,5458,13,33,2,0,Ward 9,2012
195,7,ALLARD,5458,13,33,3,0,Ward 9,2012
195,8,ALLARD,5458,13,33,3,0,Ward 9,2012
195,9,ALLARD,5458,13,33,3,0,Ward 9,2012
195,10,ALLARD,5458,13,33,4,0,Ward 9,2012
195,11,ALLARD,5458,13,33,4,0,Ward 9,2012
195,12,ALLARD,5458,13,33,4,0,Ward 9,2012
1829,1,AMBLESIDE,5505,321,178,1,0,Ward 9,2012
1829,2,AMBLESIDE,5505,321,178,1,0,Ward 9,2012
1829,3,AMBLESIDE,5505,321,178,1,0,Ward 9,2012
1829,4,AMBLESIDE,5505,321,178,2,0,Ward 9,2012
1829,5,AMBLESIDE,5505,321,178,2,0,Ward 9,2012
1829,6,AMBLESIDE,5505,321,178,2,0,Ward 9,2012
1829,7,AMBLESIDE,5505,321,178,3,0,Ward 9,2012
1829,8,AMBLESIDE,5505,321,178,3,0,Ward 9,2012
1829,9,AMBLESIDE,5505,321,178,3,0,Ward 9,2012
1829,10,AMBLESIDE,5505,321,178,4,0,Ward 9,2012
1829,11,AMBLESIDE,5505,321,178,4,0,Ward 9,2012
1829,12,AMBLESIDE,5505,321,178,4,0,Ward 9,2012
0,1,ANTHONY HENDAY SOUTH,4014,0,0,1,0,Ward 9,2012
0,2,ANTHONY HENDAY SOUTH,4014,0,0,1,0,Ward 9,2012
0,3,ANTHONY HENDAY SOUTH,4014,0,0,1,0,Ward 9,2012
0,4,ANTHONY HENDAY SOUTH,4014,0,0,2,0,Ward 9,2012
0,5,ANTHONY HENDAY SOUTH,4014,0,0,2,0,Ward 9,2012
0,6,ANTHONY HENDAY SOUTH,4014,0,0,2,0,Ward 9,2012
0,7,ANTHONY HENDAY SOUTH,4014,0,0,3,0,Ward 9,2012
0,8,ANTHONY HENDAY SOUTH,4014,0,0,3,0,Ward 9,2012
0,9,ANTHONY HENDAY SOUTH,4014,0,0,3,0,Ward 9,2012
0,10,ANTHONY HENDAY SOUTH,4014,0,0,4,0,Ward 9,2012
0,11,ANTHONY HENDAY SOUTH,4014,0,0,4,0,Ward 9,2012
0,12,ANTHONY HENDAY SOUTH,4014,0,0,4,0,Ward 9,2012
0,1,ANTHONY HENDAY TERWILLEGAR,4013,0,0,1,0,Ward 9,2012
0,2,ANTHONY HENDAY TERWILLEGAR,4013,0,0,1,0,Ward 9,2012
0,3,ANTHONY HENDAY TERWILLEGAR,4013,0,0,1,0,Ward 9,2012
0,4,ANTHONY HENDAY TERWILLEGAR,4013,0,0,2,0,Ward 9,2012
0,5,ANTHONY HENDAY TERWILLEGAR,4013,0,0,2,0,Ward 9,2012
0,6,ANTHONY HENDAY TERWILLEGAR,4013,0,0,2,0,Ward 9,2012
0,7,ANTHONY HENDAY TERWILLEGAR,4013,0,0,3,0,Ward 9,2012
0,8,ANTHONY HENDAY TERWILLEGAR,4013,0,0,3,0,Ward 9,2012
0,9,ANTHONY HENDAY TERWILLEGAR,4013,0,0,3,0,Ward 9,2012
0,10,ANTHONY HENDAY TERWILLEGAR,4013,0,0,4,0,Ward 9,2012
0,11,ANTHONY HENDAY TERWILLEGAR,4013,0,0,4,0,Ward 9,2012
0,12,ANTHONY HENDAY TERWILLEGAR,4013,0,0,4,0,Ward 9,2012
1375,1,BLACKBURNE,5590,75,70,1,0,Ward 9,2012
1375,2,BLACKBURNE,5590,75,70,1,0,Ward 9,2012
1375,3,BLACKBURNE,5590,75,70,1,0,Ward 9,2012
1375,4,BLACKBURNE,5590,75,70,2,0,Ward 9,2012
1375,5,BLACKBURNE,5590,75,70,2,0,Ward 9,2012
1375,6,BLACKBURNE,5590,75,70,2,0,Ward 9,2012
1375,7,BLACKBURNE,5590,75,70,3,0,Ward 9,2012
1375,8,BLACKBURNE,5590,75,70,3,0,Ward 9,2012
1375,9,BLACKBURNE,5590,75,70,3,0,Ward 9,2012
1375,10,BLACKBURNE,5590,75,70,4,0,Ward 9,2012
1375,11,BLACKBURNE,5590,75,70,4,0,Ward 9,2012
1375,12,BLACKBURNE,5590,75,70,4,0,Ward 9,2012
2300,1,BLACKMUD CREEK,5453,69,208,1,0,Ward 9,2012
2300,2,BLACKMUD CREEK,5453,69,208,1,0,Ward 9,2012
2300,3,BLACKMUD CREEK,5453,69,208,1,0,Ward 9,2012
2300,4,BLACKMUD CREEK,5453,69,208,2,0,Ward 9,2012
2300,5,BLACKMUD CREEK,5453,69,208,2,0,Ward 9,2012
2300,6,BLACKMUD CREEK,5453,69,208,2,0,Ward 9,2012
2300,7,BLACKMUD CREEK,5453,69,208,3,0,Ward 9,2012
2300,8,BLACKMUD CREEK,5453,69,208,3,0,Ward 9,2012
2300,9,BLACKMUD CREEK,5453,69,208,3,0,Ward 9,2012
2300,10,BLACKMUD CREEK,5453,69,208,4,0,Ward 9,2012
2300,11,BLACKMUD CREEK,5453,69,208,4,0,Ward 9,2012
2300,12,BLACKMUD CREEK,5453,69,208,4,0,Ward 9,2012
2128,1,BRANDER GARDENS,5080,95,212,1,0,Ward 9,2012
2128,2,BRANDER GARDENS,5080,95,212,1,0,Ward 9,2012
2128,3,BRANDER GARDENS,5080,95,212,1,0,Ward 9,2012
2128,4,BRANDER GARDENS,5080,95,212,2,0,Ward 9,2012
2128,5,BRANDER GARDENS,5080,95,212,2,0,Ward 9,2012
2128,6,BRANDER GARDENS,5080,95,212,2,0,Ward 9,2012
2128,7,BRANDER GARDENS,5080,95,212,3,0,Ward 9,2012
2128,8,BRANDER GARDENS,5080,95,212,3,0,Ward 9,2012
2128,9,BRANDER GARDENS,5080,95,212,3,0,Ward 9,2012
2128,10,BRANDER GARDENS,5080,95,212,4,0,Ward 9,2012
2128,11,BRANDER GARDENS,5080,95,212,4,0,Ward 9,2012
2128,12,BRANDER GARDENS,5080,95,212,4,0,Ward 9,2012
1697,1,BROOKSIDE,5090,141,78,1,0,Ward 9,2012
1697,2,BROOKSIDE,5090,141,78,1,0,Ward 9,2012
1697,3,BROOKSIDE,5090,141,78,1,0,Ward 9,2012
1697,4,BROOKSIDE,5090,141,78,2,0,Ward 9,2012
1697,5,BROOKSIDE,5090,141,78,2,0,Ward 9,2012
1697,6,BROOKSIDE,5090,141,78,2,0,Ward 9,2012
1697,7,BROOKSIDE,5090,141,78,3,0,Ward 9,2012
1697,8,BROOKSIDE,5090,141,78,3,0,Ward 9,2012
1697,9,BROOKSIDE,5090,141,78,3,0,Ward 9,2012
1697,10,BROOKSIDE,5090,141,78,4,0,Ward 9,2012
1697,11,BROOKSIDE,5090,141,78,4,0,Ward 9,2012
1697,12,BROOKSIDE,5090,141,78,4,0,Ward 9,2012
3393,1,BULYEA HEIGHTS,5100,136,62,1,0,Ward 9,2012
3393,2,BULYEA HEIGHTS,5100,136,62,1,0,Ward 9,2012
3393,3,BULYEA HEIGHTS,5100,136,62,1,0,Ward 9,2012
3393,4,BULYEA HEIGHTS,5100,136,62,2,0,Ward 9,2012
3393,5,BULYEA HEIGHTS,5100,136,62,2,0,Ward 9,2012
3393,6,BULYEA HEIGHTS,5100,136,62,2,0,Ward 9,2012
3393,7,BULYEA HEIGHTS,5100,136,62,3,0,Ward 9,2012
3393,8,BULYEA HEIGHTS,5100,136,62,3,0,Ward 9,2012
3393,9,BULYEA HEIGHTS,5100,136,62,3,0,Ward 9,2012
3393,10,BULYEA HEIGHTS,5100,136,62,4,0,Ward 9,2012
3393,11,BULYEA HEIGHTS,5100,136,62,4,0,Ward 9,2012
3393,12,BULYEA HEIGHTS,5100,136,62,4,0,Ward 9,2012
957,1,CALLAGHAN,5457,64,156,1,0,Ward 9,2012
957,2,CALLAGHAN,5457,64,156,1,0,Ward 9,2012
957,3,CALLAGHAN,5457,64,156,1,0,Ward 9,2012
957,4,CALLAGHAN,5457,64,156,2,0,Ward 9,2012
957,5,CALLAGHAN,5457,64,156,2,0,Ward 9,2012
957,6,CALLAGHAN,5457,64,156,2,0,Ward 9,2012
957,7,CALLAGHAN,5457,64,156,3,0,Ward 9,2012
957,8,CALLAGHAN,5457,64,156,3,0,Ward 9,2012
957,9,CALLAGHAN,5457,64,156,3,0,Ward 9,2012
957,10,CALLAGHAN,5457,64,156,4,0,Ward 9,2012
957,11,CALLAGHAN,5457,64,156,4,0,Ward 9,2012
957,12,CALLAGHAN,5457,64,156,4,0,Ward 9,2012
1413,1,CARTER CREST,5130,229,82,1,0,Ward 9,2012
1413,2,CARTER CREST,5130,229,82,1,0,Ward 9,2012
1413,3,CARTER CREST,5130,229,82,1,0,Ward 9,2012
1413,4,CARTER CREST,5130,229,82,2,0,Ward 9,2012
1413,5,CARTER CREST,5130,229,82,2,0,Ward 9,2012
1413,6,CARTER CREST,5130,229,82,2,0,Ward 9,2012
1413,7,CARTER CREST,5130,229,82,3,0,Ward 9,2012
1413,8,CARTER CREST,5130,229,82,3,0,Ward 9,2012
1413,9,CARTER CREST,5130,229,82,3,0,Ward 9,2012
1413,10,CARTER CREST,5130,229,82,4,0,Ward 9,2012
1413,11,CARTER CREST,5130,229,82,4,0,Ward 9,2012
1413,12,CARTER CREST,5130,229,82,4,0,Ward 9,2012
130,1,CHAPPELLE AREA,5462,3,18,1,0,Ward 9,2012
130,2,CHAPPELLE AREA,5462,3,18,1,0,Ward 9,2012
130,3,CHAPPELLE AREA,5462,3,18,1,0,Ward 9,2012
130,4,CHAPPELLE AREA,5462,3,18,2,0,Ward 9,2012
130,5,CHAPPELLE AREA,5462,3,18,2,0,Ward 9,2012
130,6,CHAPPELLE AREA,5462,3,18,2,0,Ward 9,2012
130,7,CHAPPELLE AREA,5462,3,18,3,0,Ward 9,2012
130,8,CHAPPELLE AREA,5462,3,18,3,0,Ward 9,2012
130,9,CHAPPELLE AREA,5462,3,18,3,0,Ward 9,2012
130,10,CHAPPELLE AREA,5462,3,18,4,0,Ward 9,2012
130,11,CHAPPELLE AREA,5462,3,18,4,0,Ward 9,2012
130,12,CHAPPELLE AREA,5462,3,18,4,0,Ward 9,2012
0,1,DESROCHERS AREA,5463,0,0,1,0,Ward 9,2012
0,2,DESROCHERS AREA,5463,0,0,1,0,Ward 9,2012
0,3,DESROCHERS AREA,5463,0,0,1,0,Ward 9,2012
0,4,DESROCHERS AREA,5463,0,0,2,0,Ward 9,2012
0,5,DESROCHERS AREA,5463,0,0,2,0,Ward 9,2012
0,6,DESROCHERS AREA,5463,0,0,2,0,Ward 9,2012
0,7,DESROCHERS AREA,5463,0,0,3,0,Ward 9,2012
0,8,DESROCHERS AREA,5463,0,0,3,0,Ward 9,2012
0,9,DESROCHERS AREA,5463,0,0,3,0,Ward 9,2012
0,10,DESROCHERS AREA,5463,0,0,4,0,Ward 9,2012
0,11,DESROCHERS AREA,5463,0,0,4,0,Ward 9,2012
0,12,DESROCHERS AREA,5463,0,0,4,0,Ward 9,2012
1766,1,FALCONER HEIGHTS,5190,213,91,1,0,Ward 9,2012
1766,2,FALCONER HEIGHTS,5190,213,91,1,0,Ward 9,2012
1766,3,FALCONER HEIGHTS,5190,213,91,1,0,Ward 9,2012
1766,4,FALCONER HEIGHTS,5190,213,91,2,0,Ward 9,2012
1766,5,FALCONER HEIGHTS,5190,213,91,2,0,Ward 9,2012
1766,6,FALCONER HEIGHTS,5190,213,91,2,0,Ward 9,2012
1766,7,FALCONER HEIGHTS,5190,213,91,3,0,Ward 9,2012
1766,8,FALCONER HEIGHTS,5190,213,91,3,0,Ward 9,2012
1766,9,FALCONER HEIGHTS,5190,213,91,3,0,Ward 9,2012
1766,10,FALCONER HEIGHTS,5190,213,91,4,0,Ward 9,2012
1766,11,FALCONER HEIGHTS,5190,213,91,4,0,Ward 9,2012
1766,12,FALCONER HEIGHTS,5190,213,91,4,0,Ward 9,2012
3848,1,HADDOW,5610,191,303,1,0,Ward 9,2012
3848,2,HADDOW,5610,191,303,1,0,Ward 9,2012
3848,3,HADDOW,5610,191,303,1,0,Ward 9,2012
3848,4,HADDOW,5610,191,303,2,0,Ward 9,2012
3848,5,HADDOW,5610,191,303,2,0,Ward 9,2012
3848,6,HADDOW,5610,191,303,2,0,Ward 9,2012
3848,7,HADDOW,5610,191,303,3,0,Ward 9,2012
3848,8,HADDOW,5610,191,303,3,0,Ward 9,2012
3848,9,HADDOW,5610,191,303,3,0,Ward 9,2012
3848,10,HADDOW,5610,191,303,4,0,Ward 9,2012
3848,11,HADDOW,5610,191,303,4,0,Ward 9,2012
3848,12,HADDOW,5610,191,303,4,0,Ward 9,2012
1668,1,HENDERSON ESTATES,5230,121,104,1,0,Ward 9,2012
1668,2,HENDERSON ESTATES,5230,121,104,1,0,Ward 9,2012
1668,3,HENDERSON ESTATES,5230,121,104,1,0,Ward 9,2012
1668,4,HENDERSON ESTATES,5230,121,104,2,0,Ward 9,2012
1668,5,HENDERSON ESTATES,5230,121,104,2,0,Ward 9,2012
1668,6,HENDERSON ESTATES,5230,121,104,2,0,Ward 9,2012
1668,7,HENDERSON ESTATES,5230,121,104,3,0,Ward 9,2012
1668,8,HENDERSON ESTATES,5230,121,104,3,0,Ward 9,2012
1668,9,HENDERSON ESTATES,5230,121,104,3,0,Ward 9,2012
1668,10,HENDERSON ESTATES,5230,121,104,4,0,Ward 9,2012
1668,11,HENDERSON ESTATES,5230,121,104,4,0,Ward 9,2012
1668,12,HENDERSON ESTATES,5230,121,104,4,0,Ward 9,2012
0,1,HERITAGE VALLEY AREA,5456,0,0,1,0,Ward 9,2012
0,2,HERITAGE VALLEY AREA,5456,0,0,1,0,Ward 9,2012
0,3,HERITAGE VALLEY AREA,5456,0,0,1,0,Ward 9,2012
0,4,HERITAGE VALLEY AREA,5456,0,0,2,0,Ward 9,2012
0,5,HERITAGE VALLEY AREA,5456,0,0,2,0,Ward 9,2012
0,6,HERITAGE VALLEY AREA,5456,0,0,2,0,Ward 9,2012
0,7,HERITAGE VALLEY AREA,5456,0,0,3,0,Ward 9,2012
0,8,HERITAGE VALLEY AREA,5456,0,0,3,0,Ward 9,2012
0,9,HERITAGE VALLEY AREA,5456,0,0,3,0,Ward 9,2012
0,10,HERITAGE VALLEY AREA,5456,0,0,4,0,Ward 9,2012
0,11,HERITAGE VALLEY AREA,5456,0,0,4,0,Ward 9,2012
0,12,HERITAGE VALLEY AREA,5456,0,0,4,0,Ward 9,2012
0,1,HERITAGE VALLEY AREA EAST,5461,0,0,1,0,Ward 9,2012
0,2,HERITAGE VALLEY AREA EAST,5461,0,0,1,0,Ward 9,2012
0,3,HERITAGE VALLEY AREA EAST,5461,0,0,1,0,Ward 9,2012
0,4,HERITAGE VALLEY AREA EAST,5461,0,0,2,0,Ward 9,2012
0,5,HERITAGE VALLEY AREA EAST,5461,0,0,2,0,Ward 9,2012
0,6,HERITAGE VALLEY AREA EAST,5461,0,0,2,0,Ward 9,2012
0,7,HERITAGE VALLEY AREA EAST,5461,0,0,3,0,Ward 9,2012
0,8,HERITAGE VALLEY AREA EAST,5461,0,0,3,0,Ward 9,2012
0,9,HERITAGE VALLEY AREA EAST,5461,0,0,3,0,Ward 9,2012
0,10,HERITAGE VALLEY AREA EAST,5461,0,0,4,0,Ward 9,2012
0,11,HERITAGE VALLEY AREA EAST,5461,0,0,4,0,Ward 9,2012
0,12,HERITAGE VALLEY AREA EAST,5461,0,0,4,0,Ward 9,2012
0,1,HERITAGE VALLEY TOWN CENTRE AREA,5464,0,0,1,0,Ward 9,2012
0,2,HERITAGE VALLEY TOWN CENTRE AREA,5464,0,0,1,0,Ward 9,2012
0,3,HERITAGE VALLEY TOWN CENTRE AREA,5464,0,0,1,0,Ward 9,2012
0,4,HERITAGE VALLEY TOWN CENTRE AREA,5464,0,0,2,0,Ward 9,2012
0,5,HERITAGE VALLEY TOWN CENTRE AREA,5464,0,0,2,0,Ward 9,2012
0,6,HERITAGE VALLEY TOWN CENTRE AREA,5464,0,0,2,0,Ward 9,2012
0,7,HERITAGE VALLEY TOWN CENTRE AREA,5464,0,0,3,0,Ward 9,2012
0,8,HERITAGE VALLEY TOWN CENTRE AREA,5464,0,0,3,0,Ward 9,2012
0,9,HERITAGE VALLEY TOWN CENTRE AREA,5464,0,0,3,0,Ward 9,2012
0,10,HERITAGE VALLEY TOWN CENTRE AREA,5464,0,0,4,0,Ward 9,2012
0,11,HERITAGE VALLEY TOWN CENTRE AREA,5464,0,0,4,0,Ward 9,2012
0,12,HERITAGE VALLEY TOWN CENTRE AREA,5464,0,0,4,0,Ward 9,2012
2283,1,HODGSON,5620,151,220,1,0,Ward 9,2012
2283,2,HODGSON,5620,151,220,1,0,Ward 9,2012
2283,3,HODGSON,5620,151,220,1,0,Ward 9,2012
2283,4,HODGSON,5620,151,220,2,0,Ward 9,2012
2283,5,HODGSON,5620,151,220,2,0,Ward 9,2012
2283,6,HODGSON,5620,151,220,2,0,Ward 9,2012
2283,7,HODGSON,5620,151,220,3,0,Ward 9,2012
2283,8,HODGSON,5620,151,220,3,0,Ward 9,2012
2283,9,HODGSON,5620,151,220,3,0,Ward 9,2012
2283,10,HODGSON,5620,151,220,4,0,Ward 9,2012
2283,11,HODGSON,5620,151,220,4,0,Ward 9,2012
2283,12,HODGSON,5620,151,220,4,0,Ward 9,2012
2061,1,LEGER,5630,175,328,1,0,Ward 9,2012
2061,2,LEGER,5630,175,328,1,0,Ward 9,2012
2061,3,LEGER,5630,175,328,1,0,Ward 9,2012
2061,4,LEGER,5630,175,328,2,0,Ward 9,2012
2061,5,LEGER,5630,175,328,2,0,Ward 9,2012
2061,6,LEGER,5630,175,328,2,0,Ward 9,2012
2061,7,LEGER,5630,175,328,3,0,Ward 9,2012
2061,8,LEGER,5630,175,328,3,0,Ward 9,2012
2061,9,LEGER,5630,175,328,3,0,Ward 9,2012
2061,10,LEGER,5630,175,328,4,0,Ward 9,2012
2061,11,LEGER,5630,175,328,4,0,Ward 9,2012
2061,12,LEGER,5630,175,328,4,0,Ward 9,2012
4794,1,MACEWAN,5452,307,528,1,0,Ward 9,2012
4794,2,MACEWAN,5452,307,528,1,0,Ward 9,2012
4794,3,MACEWAN,5452,307,528,1,0,Ward 9,2012
4794,4,MACEWAN,5452,307,528,2,0,Ward 9,2012
4794,5,MACEWAN,5452,307,528,2,0,Ward 9,2012
4794,6,MACEWAN,5452,307,528,2,0,Ward 9,2012
4794,7,MACEWAN,5452,307,528,3,0,Ward 9,2012
4794,8,MACEWAN,5452,307,528,3,0,Ward 9,2012
4794,9,MACEWAN,5452,307,528,3,0,Ward 9,2012
4794,10,MACEWAN,5452,307,528,4,0,Ward 9,2012
4794,11,MACEWAN,5452,307,528,4,0,Ward 9,2012
4794,12,MACEWAN,5452,307,528,4,0,Ward 9,2012
1432,1,MACTAGGART,5477,157,98,1,0,Ward 9,2012
1432,2,MACTAGGART,5477,157,98,1,0,Ward 9,2012
1432,3,MACTAGGART,5477,157,98,1,0,Ward 9,2012
1432,4,MACTAGGART,5477,157,98,2,0,Ward 9,2012
1432,5,MACTAGGART,5477,157,98,2,0,Ward 9,2012
1432,6,MACTAGGART,5477,157,98,2,0,Ward 9,2012
1432,7,MACTAGGART,5477,157,98,3,0,Ward 9,2012
1432,8,MACTAGGART,5477,157,98,3,0,Ward 9,2012
1432,9,MACTAGGART,5477,157,98,3,0,Ward 9,2012
1432,10,MACTAGGART,5477,157,98,4,0,Ward 9,2012
1432,11,MACTAGGART,5477,157,98,4,0,Ward 9,2012
1432,12,MACTAGGART,5477,157,98,4,0,Ward 9,2012
2429,1,MAGRATH HEIGHTS,5476,204,177,1,0,Ward 9,2012
2429,2,MAGRATH HEIGHTS,5476,204,177,1,0,Ward 9,2012
2429,3,MAGRATH HEIGHTS,5476,204,177,1,0,Ward 9,2012
2429,4,MAGRATH HEIGHTS,5476,204,177,2,0,Ward 9,2012
2429,5,MAGRATH HEIGHTS,5476,204,177,2,0,Ward 9,2012
2429,6,MAGRATH HEIGHTS,5476,204,177,2,0,Ward 9,2012
2429,7,MAGRATH HEIGHTS,5476,204,177,3,0,Ward 9,2012
2429,8,MAGRATH HEIGHTS,5476,204,177,3,0,Ward 9,2012
2429,9,MAGRATH HEIGHTS,5476,204,177,3,0,Ward 9,2012
2429,10,MAGRATH HEIGHTS,5476,204,177,4,0,Ward 9,2012
2429,11,MAGRATH HEIGHTS,5476,204,177,4,0,Ward 9,2012
2429,12,MAGRATH HEIGHTS,5476,204,177,4,0,Ward 9,2012
840,1,OGILVIE RIDGE,5300,106,55,1,0,Ward 9,2012
840,2,OGILVIE RIDGE,5300,106,55,1,0,Ward 9,2012
840,3,OGILVIE RIDGE,5300,106,55,1,0,Ward 9,2012
840,4,OGILVIE RIDGE,5300,106,55,2,0,Ward 9,2012
840,5,OGILVIE RIDGE,5300,106,55,2,0,Ward 9,2012
840,6,OGILVIE RIDGE,5300,106,55,2,0,Ward 9,2012
840,7,OGILVIE RIDGE,5300,106,55,3,0,Ward 9,2012
840,8,OGILVIE RIDGE,5300,106,55,3,0,Ward 9,2012
840,9,OGILVIE RIDGE,5300,106,55,3,0,Ward 9,2012
840,10,OGILVIE RIDGE,5300,106,55,4,0,Ward 9,2012
840,11,OGILVIE RIDGE,5300,106,55,4,0,Ward 9,2012
840,12,OGILVIE RIDGE,5300,106,55,4,0,Ward 9,2012
3024,1,RAMSAY HEIGHTS,5340,114,211,1,0,Ward 9,2012
3024,2,RAMSAY HEIGHTS,5340,114,211,1,0,Ward 9,2012
3024,3,RAMSAY HEIGHTS,5340,114,211,1,0,Ward 9,2012
3024,4,RAMSAY HEIGHTS,5340,114,211,2,0,Ward 9,2012
3024,5,RAMSAY HEIGHTS,5340,114,211,2,0,Ward 9,2012
3024,6,RAMSAY HEIGHTS,5340,114,211,2,0,Ward 9,2012
3024,7,RAMSAY HEIGHTS,5340,114,211,3,0,Ward 9,2012
3024,8,RAMSAY HEIGHTS,5340,114,211,3,0,Ward 9,2012
3024,9,RAMSAY HEIGHTS,5340,114,211,3,0,Ward 9,2012
3024,10,RAMSAY HEIGHTS,5340,114,211,4,0,Ward 9,2012
3024,11,RAMSAY HEIGHTS,5340,114,211,4,0,Ward 9,2012
3024,12,RAMSAY HEIGHTS,5340,114,211,4,0,Ward 9,2012
