NEIGHBOURHOOD,STRUCTURE_TYPE,OWNED,RENTED,NO_RESPONSE
SKYRATTLER,Apartment with less than 5 stories,271,491,10
SKYRATTLER,Manufactured home/mobile home,0,0,0
SKYRATTLER,Rooming house/collective residence,0,0,0
SKYRATTLER,Hotel or motel,0,0,0
SKYRATTLER,Other residential,0,0,0
SKYRATTLER,No Response,0,0,0
SOUTH EDMONTON COMMON,Single-detached house,0,0,0
SOUTH EDMONTON COMMON,Duplex/triplex/fourplex,0,0,0
SOUTH EDMONTON COMMON,Row house,0,0,0
SOUTH EDMONTON COMMON,Apartment with 5 or more stories,0,0,0
SOUTH EDMONTON COMMON,Apartment with less than 5 stories,0,0,0
SOUTH EDMONTON COMMON,Manufactured home/mobile home,0,0,0
SOUTH EDMONTON COMMON,Rooming house/collective residence,0,0,0
SOUTH EDMONTON COMMON,Hotel or motel,0,0,0
SOUTH EDMONTON COMMON,Other residential,0,0,0
SOUTH EDMONTON COMMON,No Response,0,0,0
SPRUCE AVENUE,Single-detached house,321,269,30
SPRUCE AVENUE,Duplex/triplex/fourplex,9,17,1
SPRUCE AVENUE,Row house,0,104,3
SPRUCE AVENUE,Apartment with 5 or more stories,0,40,0
SPRUCE AVENUE,Apartment with less than 5 stories,7,265,2
SPRUCE AVENUE,Manufactured home/mobile home,0,0,0
SPRUCE AVENUE,Rooming house/collective residence,0,0,0
SPRUCE AVENUE,Hotel or motel,0,0,0
SPRUCE AVENUE,Other residential,0,0,0
SPRUCE AVENUE,No Response,0,0,0
STEINHAUER,Single-detached house,527,32,2
STEINHAUER,Duplex/triplex/fourplex,2,2,0
STEINHAUER,Row house,134,71,0
STEINHAUER,Apartment with 5 or more stories,0,0,0
STEINHAUER,Apartment with less than 5 stories,0,0,0
STEINHAUER,Manufactured home/mobile home,0,0,0
STEINHAUER,Rooming house/collective residence,0,1,0
STEINHAUER,Hotel or motel,0,0,0
STEINHAUER,Other residential,2,0,0
STEINHAUER,No Response,0,0,0
STONE INDUSTRIAL,Single-detached house,0,0,0
STONE INDUSTRIAL,Duplex/triplex/fourplex,0,0,0
STONE INDUSTRIAL,Row house,0,0,0
STONE INDUSTRIAL,Apartment with 5 or more stories,0,0,0
STONE INDUSTRIAL,Apartment with less than 5 stories,0,0,0
STONE INDUSTRIAL,Manufactured home/mobile home,0,0,0
STONE INDUSTRIAL,Rooming house/collective residence,0,0,0
STONE INDUSTRIAL,Hotel or motel,0,0,0
STONE INDUSTRIAL,Other residential,0,0,0
STONE INDUSTRIAL,No Response,0,0,0
STRATHCONA,Single-detached house,781,438,14
STRATHCONA,Duplex/triplex/fourplex,40,208,5
STRATHCONA,Row house,11,10,1
STRATHCONA,Apartment with 5 or more stories,461,867,8
STRATHCONA,Apartment with less than 5 stories,213,2063,6
STRATHCONA,Manufactured home/mobile home,0,0,0
STRATHCONA,Rooming house/collective residence,10,24,2
STRATHCONA,Hotel or motel,0,0,0
STRATHCONA,Other residential,0,0,0
STRATHCONA,No Response,0,0,0
STRATHEARN,Single-detached house,469,136,0
STRATHEARN,Duplex/triplex/fourplex,15,123,0
STRATHEARN,Row house,0,0,0
STRATHEARN,Apartment with 5 or more stories,1,208,2
STRATHEARN,Apartment with less than 5 stories,3,519,1
STRATHEARN,Manufactured home/mobile home,0,0,0
STRATHEARN,Rooming house/collective residence,0,0,0
STRATHEARN,Hotel or motel,0,0,0
STRATHEARN,Other residential,0,0,0
STRATHEARN,No Response,0,0,0
SUDER GREENS,Single-detached house,612,38,6
SUDER GREENS,Duplex/triplex/fourplex,29,2,0
SUDER GREENS,Row house,0,0,0
SUDER GREENS,Apartment with 5 or more stories,0,0,0
SUDER GREENS,Apartment with less than 5 stories,129,17,4
SUDER GREENS,Manufactured home/mobile home,0,0,0
SUDER GREENS,Rooming house/collective residence,0,0,0
SUDER GREENS,Hotel or motel,0,0,0
SUDER GREENS,Other residential,0,0,0
SUDER GREENS,No Response,0,0,0
SUMMERLEA,Single-detached house,231,27,2
SUMMERLEA,Duplex/triplex/fourplex,98,35,1
SUMMERLEA,Row house,0,36,0
SUMMERLEA,Apartment with 5 or more stories,0,0,0
SUMMERLEA,Apartment with less than 5 stories,164,337,1
SUMMERLEA,Manufactured home/mobile home,0,0,0
SUMMERLEA,Rooming house/collective residence,0,0,0
SUMMERLEA,Hotel or motel,0,0,0
SUMMERLEA,Other residential,0,0,0
SUMMERLEA,No Response,0,0,0
SUMMERSIDE,Single-detached house,1103,60,27
SUMMERSIDE,Duplex/triplex/fourplex,137,16,18
SUMMERSIDE,Row house,60,34,4
SUMMERSIDE,Apartment with 5 or more stories,0,0,0
SUMMERSIDE,Apartment with less than 5 stories,48,39,6
SUMMERSIDE,Manufactured home/mobile home,0,0,0
SUMMERSIDE,Rooming house/collective residence,0,0,0
SUMMERSIDE,Hotel or motel,0,0,0
SUMMERSIDE,Other residential,0,0,0
SUMMERSIDE,No Response,0,0,0
SUNWAPTA INDUSTRIAL,Single-detached house,0,0,0
SUNWAPTA INDUSTRIAL,Duplex/triplex/fourplex,0,0,0
SUNWAPTA INDUSTRIAL,Row house,0,0,0
SUNWAPTA INDUSTRIAL,Apartment with 5 or more stories,0,0,0
SUNWAPTA INDUSTRIAL,Apartment with less than 5 stories,0,0,0
SUNWAPTA INDUSTRIAL,Manufactured home/mobile home,0,0,0
SUNWAPTA INDUSTRIAL,Rooming house/collective residence,0,0,0
SUNWAPTA INDUSTRIAL,Hotel or motel,0,0,0
SUNWAPTA INDUSTRIAL,Other residential,0,0,0
SUNWAPTA INDUSTRIAL,No Response,0,0,0
SWEET GRASS,Single-detached house,431,16,0
SWEET GRASS,Duplex/triplex/fourplex,0,0,0
SWEET GRASS,Row house,161,184,0
SWEET GRASS,Apartment with 5 or more stories,0,0,0
SWEET GRASS,Apartment with less than 5 stories,62,137,0
SWEET GRASS,Manufactured home/mobile home,0,0,0
SWEET GRASS,Rooming house/collective residence,0,1,0
SWEET GRASS,Hotel or motel,0,0,0
SWEET GRASS,Other residential,0,0,0
SWEET GRASS,No Response,0,0,0
TAMARACK,Single-detached house,146,18,3
TAMARACK,Duplex/triplex/fourplex,59,16,1
TAMARACK,Row house,0,0,0
TAMARACK,Apartment with 5 or more stories,0,0,0
TAMARACK,Apartment with less than 5 stories,0,0,0
TAMARACK,Manufactured home/mobile home,0,0,0
TAMARACK,Rooming house/collective residence,0,0,0
TAMARACK,Hotel or motel,0,0,0
TAMARACK,Other residential,0,0,0
TAMARACK,No Response,0,0,0
TAWA,Single-detached house,10,4,1
TAWA,Duplex/triplex/fourplex,369,99,4
TAWA,Row house,0,0,0
TAWA,Apartment with 5 or more stories,186,16,6
TAWA,Apartment with less than 5 stories,103,141,10
TAWA,Manufactured home/mobile home,0,0,0
TAWA,Rooming house/collective residence,0,0,0
TAWA,Hotel or motel,0,0,0
TAWA,Other residential,0,0,0
TAWA,No Response,0,0,0
TERRA LOSA,Single-detached house,3,1,0
TERRA LOSA,Duplex/triplex/fourplex,115,3,0
TERRA LOSA,Row house,216,30,1
TERRA LOSA,Apartment with 5 or more stories,3,133,1
TERRA LOSA,Apartment with less than 5 stories,612,216,7
TERRA LOSA,Manufactured home/mobile home,0,0,0
TERRA LOSA,Rooming house/collective residence,0,0,0
TERRA LOSA,Hotel or motel,0,0,0
TERRA LOSA,Other residential,0,0,0
TERRA LOSA,No Response,0,0,0
TERRACE HEIGHTS,Single-detached house,421,115,5
TERRACE HEIGHTS,Duplex/triplex/fourplex,9,15,1
TERRACE HEIGHTS,Row house,0,0,0
TERRACE HEIGHTS,Apartment with 5 or more stories,1,225,0
TERRACE HEIGHTS,Apartment with less than 5 stories,9,287,0
TERRACE HEIGHTS,Manufactured home/mobile home,0,0,0
TERRACE HEIGHTS,Rooming house/collective residence,0,0,0
TERRACE HEIGHTS,Hotel or motel,0,0,0
TERRACE HEIGHTS,Other residential,0,0,0
TERRACE HEIGHTS,No Response,0,0,0
TERWILLEGAR SOUTH,Single-detached house,986,141,5
TERWILLEGAR SOUTH,Duplex/triplex/fourplex,335,119,3
TERWILLEGAR SOUTH,Row house,11,4,0
TERWILLEGAR SOUTH,Apartment with 5 or more stories,0,0,0
TERWILLEGAR SOUTH,Apartment with less than 5 stories,151,189,10
TERWILLEGAR SOUTH,Manufactured home/mobile home,0,0,0
TERWILLEGAR SOUTH,Rooming house/collective residence,0,0,0
TERWILLEGAR SOUTH,Hotel or motel,0,0,0
TERWILLEGAR SOUTH,Other residential,0,0,0
TERWILLEGAR SOUTH,No Response,0,0,0
TERWILLEGAR TOWNE,Single-detached house,1403,71,1
TERWILLEGAR TOWNE,Duplex/triplex/fourplex,178,21,1
TERWILLEGAR TOWNE,Row house,192,46,0
TERWILLEGAR TOWNE,Apartment with 5 or more stories,148,0,0
TERWILLEGAR TOWNE,Apartment with less than 5 stories,38,10,0
TERWILLEGAR TOWNE,Manufactured home/mobile home,0,0,0
TERWILLEGAR TOWNE,Rooming house/collective residence,0,0,0
TERWILLEGAR TOWNE,Hotel or motel,0,0,0
TERWILLEGAR TOWNE,Other residential,0,0,0
TERWILLEGAR TOWNE,No Response,0,0,0
THE HAMPTONS,Single-detached house,1179,87,34
THE HAMPTONS,Duplex/triplex/fourplex,211,67,6
THE HAMPTONS,Row house,120,47,1
THE HAMPTONS,Apartment with 5 or more stories,0,0,0
THE HAMPTONS,Apartment with less than 5 stories,139,67,2
THE HAMPTONS,Manufactured home/mobile home,0,0,0
THE HAMPTONS,Rooming house/collective residence,0,0,0
THE HAMPTONS,Hotel or motel,0,0,0
THE HAMPTONS,Other residential,0,0,0
THE HAMPTONS,No Response,0,0,0
THE PALISADES,Single-detached house,0,0,0
THE PALISADES,Duplex/triplex/fourplex,0,0,0
THE PALISADES,Row house,0,0,0
THE PALISADES,Apartment with 5 or more stories,0,0,0
THE PALISADES,Apartment with less than 5 stories,0,0,0
THE PALISADES,Manufactured home/mobile home,0,0,0
THE PALISADES,Rooming house/collective residence,0,0,0
THE PALISADES,Hotel or motel,0,0,0
THE PALISADES,Other residential,0,0,0
THE PALISADES,No Response,0,0,0
THORNCLIFF,Single-detached house,367,21,5
THORNCLIFF,Duplex/triplex/fourplex,90,18,1
THORNCLIFF,Row house,119,244,1
THORNCLIFF,Apartment with 5 or more stories,0,0,0
THORNCLIFF,Apartment with less than 5 stories,43,343,2
THORNCLIFF,Manufactured home/mobile home,0,0,0
THORNCLIFF,Rooming house/collective residence,0,0,0
THORNCLIFF,Hotel or motel,0,0,0
THORNCLIFF,Other residential,0,0,0
THORNCLIFF,No Response,0,0,0
TIPASKAN,Single-detached house,375,55,4
TIPASKAN,Duplex/triplex/fourplex,33,75,0
TIPASKAN,Row house,89,105,3
TIPASKAN,Apartment with 5 or more stories,0,3,0
TIPASKAN,Apartment with less than 5 stories,29,273,2
TIPASKAN,Manufactured home/mobile home,0,0,0
TIPASKAN,Rooming house/collective residence,0,0,0
TIPASKAN,Hotel or motel,0,0,0
TIPASKAN,Other residential,0,0,0
TIPASKAN,No Response,0,0,0
TWEDDLE PLACE,Single-detached house,479,47,13
TWEDDLE PLACE,Duplex/triplex/fourplex,118,36,8
TWEDDLE PLACE,Row house,16,77,1
TWEDDLE PLACE,Apartment with 5 or more stories,0,0,0
TWEDDLE PLACE,Apartment with less than 5 stories,1,306,2
TWEDDLE PLACE,Manufactured home/mobile home,0,0,0
TWEDDLE PLACE,Rooming house/collective residence,0,0,0
TWEDDLE PLACE,Hotel or motel,0,0,0
TWEDDLE PLACE,Other residential,0,0,0
TWEDDLE PLACE,No Response,0,0,0
TWIN BROOKS,Single-detached house,1839,53,2
TWIN BROOKS,Duplex/triplex/fourplex,165,3,3
TWIN BROOKS,Row house,105,12,0
TWIN BROOKS,Apartment with 5 or more stories,0,0,0
TWIN BROOKS,Apartment with less than 5 stories,43,15,1
TWIN BROOKS,Manufactured home/mobile home,0,0,0
TWIN BROOKS,Rooming house/collective residence,0,1,0
TWIN BROOKS,Hotel or motel,0,0,0
TWIN BROOKS,Other residential,0,0,0
TWIN BROOKS,No Response,0,0,0
UNIVERSITY OF ALBERTA,Single-detached house,0,0,0
UNIVERSITY OF ALBERTA,Duplex/triplex/fourplex,0,0,0
UNIVERSITY OF ALBERTA,Row house,0,0,0
UNIVERSITY OF ALBERTA,Apartment with 5 or more stories,0,0,0
UNIVERSITY OF ALBERTA,Apartment with less than 5 stories,0,0,0
UNIVERSITY OF ALBERTA,Manufactured home/mobile home,0,0,0
UNIVERSITY OF ALBERTA,Rooming house/collective residence,0,0,0
UNIVERSITY OF ALBERTA,Hotel or motel,0,0,0
UNIVERSITY OF ALBERTA,Other residential,0,0,0
UNIVERSITY OF ALBERTA,No Response,0,0,0
UNIVERSITY OF ALBERTA FARM,Single-detached house,0,0,0
UNIVERSITY OF ALBERTA FARM,Duplex/triplex/fourplex,0,0,0
UNIVERSITY OF ALBERTA FARM,Row house,0,0,0
UNIVERSITY OF ALBERTA FARM,Apartment with 5 or more stories,0,0,0
UNIVERSITY OF ALBERTA FARM,Apartment with less than 5 stories,0,0,0
UNIVERSITY OF ALBERTA FARM,Manufactured home/mobile home,0,0,0
UNIVERSITY OF ALBERTA FARM,Rooming house/collective residence,0,0,0
UNIVERSITY OF ALBERTA FARM,Hotel or motel,0,0,0
UNIVERSITY OF ALBERTA FARM,Other residential,0,0,0
UNIVERSITY OF ALBERTA FARM,No Response,0,0,0
VIRGINIA PARK,Single-detached house,135,50,5
VIRGINIA PARK,Duplex/triplex/fourplex,1,4,0
VIRGINIA PARK,Row house,0,0,0
VIRGINIA PARK,Apartment with 5 or more stories,0,0,0
VIRGINIA PARK,Apartment with less than 5 stories,11,212,0
VIRGINIA PARK,Manufactured home/mobile home,0,0,0
VIRGINIA PARK,Rooming house/collective residence,0,0,0
VIRGINIA PARK,Hotel or motel,0,0,0
VIRGINIA PARK,Other residential,0,0,0
VIRGINIA PARK,No Response,0,0,0
WALKER,Single-detached house,0,0,0
WALKER,Duplex/triplex/fourplex,0,0,0
WALKER,Row house,0,0,0
WALKER,Apartment with 5 or more stories,0,0,0
WALKER,Apartment with less than 5 stories,0,0,0
WALKER,Manufactured home/mobile home,0,0,0
WALKER,Rooming house/collective residence,0,0,0
WALKER,Hotel or motel,0,0,0
WALKER,Other residential,0,0,0
WALKER,No Response,0,0,0
WEBBER GREENS,Single-detached house,0,0,0
WEBBER GREENS,Duplex/triplex/fourplex,0,0,0
WEBBER GREENS,Row house,0,0,0
WEBBER GREENS,Apartment with 5 or more stories,0,0,0
WEBBER GREENS,Apartment with less than 5 stories,0,0,0
WEBBER GREENS,Manufactured home/mobile home,0,0,0
WEBBER GREENS,Rooming house/collective residence,0,0,0
WEBBER GREENS,Hotel or motel,0,0,0
WEBBER GREENS,Other residential,0,0,0
WEBBER GREENS,No Response,0,0,0
WEDGEWOOD HEIGHTS,Single-detached house,475,8,0
WEDGEWOOD HEIGHTS,Duplex/triplex/fourplex,0,0,0
WEDGEWOOD HEIGHTS,Row house,0,0,0
WEDGEWOOD HEIGHTS,Apartment with 5 or more stories,0,0,0
WEDGEWOOD HEIGHTS,Apartment with less than 5 stories,0,0,0
WEDGEWOOD HEIGHTS,Manufactured home/mobile home,0,0,0
WEDGEWOOD HEIGHTS,Rooming house/collective residence,0,0,0
WEDGEWOOD HEIGHTS,Hotel or motel,0,0,0
WEDGEWOOD HEIGHTS,Other residential,0,0,0
WEDGEWOOD HEIGHTS,No Response,0,0,0
WEINLOS,Single-detached house,704,115,11
WEINLOS,Duplex/triplex/fourplex,63,21,0
WEINLOS,Row house,0,0,0
WEINLOS,Apartment with 5 or more stories,0,0,0
WEINLOS,Apartment with less than 5 stories,56,182,7
WEINLOS,Manufactured home/mobile home,0,0,0
WEINLOS,Rooming house/collective residence,1,0,0
WEINLOS,Hotel or motel,0,0,0
WEINLOS,Other residential,0,0,0
WEINLOS,No Response,0,0,0
WEIR INDUSTRIAL,Single-detached house,2,0,0
WEIR INDUSTRIAL,Duplex/triplex/fourplex,0,0,0
WEIR INDUSTRIAL,Row house,0,0,0
WEIR INDUSTRIAL,Apartment with 5 or more stories,0,0,0
WEIR INDUSTRIAL,Apartment with less than 5 stories,0,0,0
WEIR INDUSTRIAL,Manufactured home/mobile home,58,3,0
WEIR INDUSTRIAL,Rooming house/collective residence,0,0,0
WEIR INDUSTRIAL,Hotel or motel,0,0,0
WEIR INDUSTRIAL,Other residential,0,0,0
WEIR INDUSTRIAL,No Response,0,0,0
WELLINGTON,Single-detached house,789,115,4
WELLINGTON,Duplex/triplex/fourplex,10,10,0
WELLINGTON,Row house,1,213,3
WELLINGTON,Apartment with 5 or more stories,0,0,0
WELLINGTON,Apartment with less than 5 stories,9,43,1
WELLINGTON,Manufactured home/mobile home,0,0,0
WELLINGTON,Rooming house/collective residence,0,0,0
WELLINGTON,Hotel or motel,0,0,0
WELLINGTON,Other residential,0,0,0
WELLINGTON,No Response,0,0,0
WEST JASPER PLACE,Single-detached house,390,120,3
WEST JASPER PLACE,Duplex/triplex/fourplex,13,69,3
WEST JASPER PLACE,Row house,0,0,0
WEST JASPER PLACE,Apartment with 5 or more stories,0,81,0
WEST JASPER PLACE,Apartment with less than 5 stories,32,746,2
WEST JASPER PLACE,Manufactured home/mobile home,0,0,0
WEST JASPER PLACE,Rooming house/collective residence,1,5,8
WEST JASPER PLACE,Hotel or motel,0,0,0
WEST JASPER PLACE,Other residential,0,0,0
WEST JASPER PLACE,No Response,0,0,0
WEST MEADOWLARK PARK,Single-detached house,461,46,1
WEST MEADOWLARK PARK,Duplex/triplex/fourplex,31,15,0
WEST MEADOWLARK PARK,Row house,177,48,5
WEST MEADOWLARK PARK,Apartment with 5 or more stories,149,90,6
WEST MEADOWLARK PARK,Apartment with less than 5 stories,0,276,1
WEST MEADOWLARK PARK,Manufactured home/mobile home,0,0,0
WEST MEADOWLARK PARK,Rooming house/collective residence,0,1,0
WEST MEADOWLARK PARK,Hotel or motel,0,0,0
WEST MEADOWLARK PARK,Other residential,0,0,0
WEST MEADOWLARK PARK,No Response,0,0,0
WEST SHEFFIELD INDUSTRIAL,Single-detached house,0,0,0
WEST SHEFFIELD INDUSTRIAL,Duplex/triplex/fourplex,0,0,0
WEST SHEFFIELD INDUSTRIAL,Row house,0,0,0
WEST SHEFFIELD INDUSTRIAL,Apartment with 5 or more stories,0,0,0
WEST SHEFFIELD INDUSTRIAL,Apartment with less than 5 stories,0,0,0
WEST SHEFFIELD INDUSTRIAL,Manufactured home/mobile home,0,0,0
WEST SHEFFIELD INDUSTRIAL,Rooming house/collective residence,0,0,0
WEST SHEFFIELD INDUSTRIAL,Hotel or motel,0,0,0
WEST SHEFFIELD INDUSTRIAL,Other residential,0,0,0
WEST SHEFFIELD INDUSTRIAL,No Response,0,0,0
WESTBROOK ESTATES,Single-detached house,276,9,2
WESTBROOK ESTATES,Duplex/triplex/fourplex,30,0,0
WESTBROOK ESTATES,Row house,0,0,0
WESTBROOK ESTATES,Apartment with 5 or more stories,0,0,0
WESTBROOK ESTATES,Apartment with less than 5 stories,1,160,0
WESTBROOK ESTATES,Manufactured home/mobile home,0,0,0
WESTBROOK ESTATES,Rooming house/collective residence,0,0,0
WESTBROOK ESTATES,Hotel or motel,0,0,0
WESTBROOK ESTATES,Other residential,0,0,0
WESTBROOK ESTATES,No Response,0,0,0
WESTMOUNT,Single-detached house,1000,224,4
WESTMOUNT,Duplex/triplex/fourplex,61,82,0
WESTMOUNT,Row house,3,6,0
WESTMOUNT,Apartment with 5 or more stories,203,129,17
WESTMOUNT,Apartment with less than 5 stories,371,1003,7
WESTMOUNT,Manufactured home/mobile home,0,1,0
WESTMOUNT,Rooming house/collective residence,0,2,0
WESTMOUNT,Hotel or motel,0,0,0
WESTMOUNT,Other residential,0,0,0
WESTMOUNT,No Response,0,0,0
WESTRIDGE,Single-detached house,440,8,5
WESTRIDGE,Duplex/triplex/fourplex,0,0,0
WESTRIDGE,Row house,32,0,0
WESTRIDGE,Apartment with 5 or more stories,0,0,0
WESTRIDGE,Apartment with less than 5 stories,0,0,0
WESTRIDGE,Manufactured home/mobile home,0,0,0
WESTRIDGE,Rooming house/collective residence,0,0,0
WESTRIDGE,Hotel or motel,0,0,0
WESTRIDGE,Other residential,0,0,0
WESTRIDGE,No Response,0,0,0
WESTVIEW VILLAGE,Single-detached house,0,0,0
WESTVIEW VILLAGE,Duplex/triplex/fourplex,1,0,0
WESTVIEW VILLAGE,Row house,0,0,0
WESTVIEW VILLAGE,Apartment with 5 or more stories,0,0,0
WESTVIEW VILLAGE,Apartment with less than 5 stories,0,0,0
WESTVIEW VILLAGE,Manufactured home/mobile home,936,57,10
WESTVIEW VILLAGE,Rooming house/collective residence,0,0,0
WESTVIEW VILLAGE,Hotel or motel,0,0,0
WESTVIEW VILLAGE,Other residential,0,0,0
WESTVIEW VILLAGE,No Response,0,0,0
WESTWOOD,Single-detached house,263,174,1
WESTWOOD,Duplex/triplex/fourplex,37,104,0
WESTWOOD,Row house,1,4,0
WESTWOOD,Apartment with 5 or more stories,1,1,0
WESTWOOD,Apartment with less than 5 stories,28,1052,4
WESTWOOD,Manufactured home/mobile home,0,0,0
WESTWOOD,Rooming house/collective residence,0,3,0
WESTWOOD,Hotel or motel,0,0,0
WESTWOOD,Other residential,0,0,0
WESTWOOD,No Response,0,0,0
WHITE INDUSTRIAL,Single-detached house,0,0,0
WHITE INDUSTRIAL,Duplex/triplex/fourplex,0,0,0
WHITE INDUSTRIAL,Row house,0,0,0
WHITE INDUSTRIAL,Apartment with 5 or more stories,0,0,0
WHITE INDUSTRIAL,Apartment with less than 5 stories,0,0,0
WHITE INDUSTRIAL,Manufactured home/mobile home,0,0,0
WHITE INDUSTRIAL,Rooming house/collective residence,0,0,0
WHITE INDUSTRIAL,Hotel or motel,0,0,0
WHITE INDUSTRIAL,Other residential,0,0,0
WHITE INDUSTRIAL,No Response,0,0,0
WHITEMUD CREEK RAVINE NORTH,Single-detached house,0,0,0
WHITEMUD CREEK RAVINE NORTH,Duplex/triplex/fourplex,0,0,0
WHITEMUD CREEK RAVINE NORTH,Row house,0,0,0
WHITEMUD CREEK RAVINE NORTH,Apartment with 5 or more stories,0,0,0
WHITEMUD CREEK RAVINE NORTH,Apartment with less than 5 stories,0,0,0
WHITEMUD CREEK RAVINE NORTH,Manufactured home/mobile home,0,0,0
WHITEMUD CREEK RAVINE NORTH,Rooming house/collective residence,0,0,0
WHITEMUD CREEK RAVINE NORTH,Hotel or motel,0,0,0
WHITEMUD CREEK RAVINE NORTH,Other residential,0,0,0
WHITEMUD CREEK RAVINE NORTH,No Response,0,0,0
WHITEMUD CREEK RAVINE SOUTH,Single-detached house,0,0,0
WHITEMUD CREEK RAVINE SOUTH,Duplex/triplex/fourplex,0,0,0
WHITEMUD CREEK RAVINE SOUTH,Row house,0,0,0
WHITEMUD CREEK RAVINE SOUTH,Apartment with 5 or more stories,0,0,0
WHITEMUD CREEK RAVINE SOUTH,Apartment with less than 5 stories,0,0,0
WHITEMUD CREEK RAVINE SOUTH,Manufactured home/mobile home,0,0,0
WHITEMUD CREEK RAVINE SOUTH,Rooming house/collective residence,0,0,0
WHITEMUD CREEK RAVINE SOUTH,Hotel or motel,0,0,0
WHITEMUD CREEK RAVINE SOUTH,Other residential,0,0,0
WHITEMUD CREEK RAVINE SOUTH,No Response,0,0,0
WILD ROSE,Single-detached house,1659,89,33
WILD ROSE,Duplex/triplex/fourplex,94,14,2
WILD ROSE,Row house,44,7,2
WILD ROSE,Apartment with 5 or more stories,0,0,0
WILD ROSE,Apartment with less than 5 stories,212,75,4
WILD ROSE,Manufactured home/mobile home,0,0,0
WILD ROSE,Rooming house/collective residence,0,0,0
WILD ROSE,Hotel or motel,0,0,0
WILD ROSE,Other residential,0,0,0
WILD ROSE,No Response,0,0,0
WILSON INDUSTRIAL,Single-detached house,0,0,0
WILSON INDUSTRIAL,Duplex/triplex/fourplex,0,0,0
WILSON INDUSTRIAL,Row house,0,0,0
WILSON INDUSTRIAL,Apartment with 5 or more stories,0,0,0
WILSON INDUSTRIAL,Apartment with less than 5 stories,0,0,0
WILSON INDUSTRIAL,Manufactured home/mobile home,0,0,0
WILSON INDUSTRIAL,Rooming house/collective residence,0,0,0
WILSON INDUSTRIAL,Hotel or motel,0,0,0
WILSON INDUSTRIAL,Other residential,0,0,0
WILSON INDUSTRIAL,No Response,0,0,0
WINDERMERE,Single-detached house,94,7,0
WINDERMERE,Duplex/triplex/fourplex,3,1,0
WINDERMERE,Row house,0,0,0
WINDERMERE,Apartment with 5 or more stories,0,0,0
WINDERMERE,Apartment with less than 5 stories,0,0,0
WINDERMERE,Manufactured home/mobile home,0,0,0
WINDERMERE,Rooming house/collective residence,0,0,0
WINDERMERE,Hotel or motel,0,0,0
WINDERMERE,Other residential,0,0,0
WINDERMERE,No Response,0,0,0
WINDSOR PARK,Single-detached house,386,72,18
WINDSOR PARK,Duplex/triplex/fourplex,0,0,0
WINDSOR PARK,Row house,0,0,0
WINDSOR PARK,Apartment with 5 or more stories,0,0,0
WINDSOR PARK,Apartment with less than 5 stories,0,0,0
WINDSOR PARK,Manufactured home/mobile home,0,0,0
WINDSOR PARK,Rooming house/collective residence,0,2,0
WINDSOR PARK,Hotel or motel,0,0,0
WINDSOR PARK,Other residential,0,1,0
WINDSOR PARK,No Response,0,0,0
WINTERBURN INDUSTRIAL AREA WEST,Single-detached house,1,2,0
WINTERBURN INDUSTRIAL AREA WEST,Duplex/triplex/fourplex,1,1,0
WINTERBURN INDUSTRIAL AREA WEST,Row house,0,0,0
WINTERBURN INDUSTRIAL AREA WEST,Apartment with 5 or more stories,0,0,0
WINTERBURN INDUSTRIAL AREA WEST,Apartment with less than 5 stories,0,0,0
WINTERBURN INDUSTRIAL AREA WEST,Manufactured home/mobile home,2,1,0
WINTERBURN INDUSTRIAL AREA WEST,Rooming house/collective residence,0,1,0
WINTERBURN INDUSTRIAL AREA WEST,Hotel or motel,0,2,0
WINTERBURN INDUSTRIAL AREA WEST,Other residential,6,9,0
WINTERBURN INDUSTRIAL AREA WEST,No Response,0,0,0
WOODCROFT,Single-detached house,423,106,2
WOODCROFT,Duplex/triplex/fourplex,7,9,0
WOODCROFT,Row house,0,201,0
WOODCROFT,Apartment with 5 or more stories,1,400,0
WOODCROFT,Apartment with less than 5 stories,66,48,0
WOODCROFT,Manufactured home/mobile home,0,0,0
WOODCROFT,Rooming house/collective residence,0,2,0
WOODCROFT,Hotel or motel,0,0,0
WOODCROFT,Other residential,0,0,0
WOODCROFT,No Response,0,0,0
YELLOWHEAD CORRIDOR,Single-detached house,0,0,0
YELLOWHEAD CORRIDOR,Duplex/triplex/fourplex,0,0,0
YELLOWHEAD CORRIDOR,Row house,0,0,0
YELLOWHEAD CORRIDOR,Apartment with 5 or more stories,0,0,0
YELLOWHEAD CORRIDOR,Apartment with less than 5 stories,0,0,0
YELLOWHEAD CORRIDOR,Manufactured home/mobile home,0,0,0
YELLOWHEAD CORRIDOR,Rooming house/collective residence,0,0,0
YELLOWHEAD CORRIDOR,Hotel or motel,0,0,0
YELLOWHEAD CORRIDOR,Other residential,0,0,0
YELLOWHEAD CORRIDOR,No Response,0,0,0
YORK,Single-detached house,723,67,5
YORK,Duplex/triplex/fourplex,46,52,0
YORK,Row house,157,183,4
YORK,Apartment with 5 or more stories,0,0,0
YORK,Apartment with less than 5 stories,1,259,0
YORK,Manufactured home/mobile home,0,0,0
YORK,Rooming house/collective residence,0,0,0
YORK,Hotel or motel,0,0,0
YORK,Other residential,0,0,0
YORK,No Response,0,0,0
YOUNGSTOWN INDUSTRIAL,Single-detached house,0,0,0
YOUNGSTOWN INDUSTRIAL,Duplex/triplex/fourplex,0,0,0
