Ward,NEIGHBOURHOOD_NUMBER,NEIGHBOURHOOD_NAME,AGE,FEMALE,MALE
Ward 10,5430,ROYAL GARDENS,5,17,18
Ward 10,5430,ROYAL GARDENS,6,17,18
Ward 10,5430,ROYAL GARDENS,7,14,18
Ward 10,5430,ROYAL GARDENS,8,21,21
Ward 10,5430,ROYAL GARDENS,9,12,25
Ward 10,5430,ROYAL GARDENS,10,14,18
Ward 10,5430,ROYAL GARDENS,11,13,22
Ward 10,5430,ROYAL GARDENS,12,16,25
Ward 10,5430,ROYAL GARDENS,13,17,18
Ward 10,5430,ROYAL GARDENS,14,21,22
Ward 10,5430,ROYAL GARDENS,15,21,30
Ward 10,5430,ROYAL GARDENS,16,14,31
Ward 10,5430,ROYAL GARDENS,17,22,18
Ward 10,5430,ROYAL GARDENS,18,23,15
Ward 10,5430,ROYAL GARDENS,19,17,21
Ward 10,5430,ROYAL GARDENS,20,35,27
Ward 10,5430,ROYAL GARDENS,21,38,23
Ward 10,5430,ROYAL GARDENS,22,30,35
Ward 10,5430,ROYAL GARDENS,23,36,29
Ward 10,5430,ROYAL GARDENS,24,26,21
Ward 10,5430,ROYAL GARDENS,25,29,26
Ward 10,5430,ROYAL GARDENS,26,26,21
Ward 10,5430,ROYAL GARDENS,27,22,20
Ward 10,5430,ROYAL GARDENS,28,18,19
Ward 10,5430,ROYAL GARDENS,29,19,25
Ward 10,5430,ROYAL GARDENS,30,25,26
Ward 10,5430,ROYAL GARDENS,31,24,18
Ward 10,5430,ROYAL GARDENS,32,14,29
Ward 10,5430,ROYAL GARDENS,33,17,20
Ward 10,5430,ROYAL GARDENS,34,21,22
Ward 10,5430,ROYAL GARDENS,35,22,25
Ward 10,5430,ROYAL GARDENS,36,12,17
Ward 10,5430,ROYAL GARDENS,37,24,16
Ward 10,5430,ROYAL GARDENS,38,21,11
Ward 10,5430,ROYAL GARDENS,39,22,20
Ward 10,5430,ROYAL GARDENS,40,17,15
Ward 10,5430,ROYAL GARDENS,41,37,18
Ward 10,5430,ROYAL GARDENS,42,25,25
Ward 10,5430,ROYAL GARDENS,43,20,18
Ward 10,5430,ROYAL GARDENS,44,35,24
Ward 10,5430,ROYAL GARDENS,45,24,18
Ward 10,5430,ROYAL GARDENS,46,21,24
Ward 10,5430,ROYAL GARDENS,47,29,32
Ward 10,5430,ROYAL GARDENS,48,28,19
Ward 10,5430,ROYAL GARDENS,49,25,25
Ward 10,5430,ROYAL GARDENS,50,24,18
Ward 10,5430,ROYAL GARDENS,51,27,16
Ward 10,5430,ROYAL GARDENS,52,19,27
Ward 10,5430,ROYAL GARDENS,53,20,15
Ward 10,5430,ROYAL GARDENS,54,19,26
Ward 10,5430,ROYAL GARDENS,55,20,12
Ward 10,5430,ROYAL GARDENS,56,21,7
Ward 10,5430,ROYAL GARDENS,57,18,7
Ward 10,5430,ROYAL GARDENS,58,13,16
Ward 10,5430,ROYAL GARDENS,59,20,7
Ward 10,5430,ROYAL GARDENS,60,12,6
Ward 10,5430,ROYAL GARDENS,61,16,7
Ward 10,5430,ROYAL GARDENS,62,14,10
Ward 10,5430,ROYAL GARDENS,63,13,10
Ward 10,5430,ROYAL GARDENS,64,12,5
Ward 10,5430,ROYAL GARDENS,65,13,6
Ward 10,5430,ROYAL GARDENS,66,8,9
Ward 10,5430,ROYAL GARDENS,67,11,13
Ward 10,5430,ROYAL GARDENS,68,8,7
Ward 10,5430,ROYAL GARDENS,69,15,11
Ward 10,5430,ROYAL GARDENS,70,13,10
Ward 10,5430,ROYAL GARDENS,71,12,5
Ward 10,5430,ROYAL GARDENS,72,7,12
Ward 10,5430,ROYAL GARDENS,73,12,8
Ward 10,5430,ROYAL GARDENS,74,14,10
Ward 10,5430,ROYAL GARDENS,75,9,8
Ward 10,5430,ROYAL GARDENS,76,10,11
Ward 10,5430,ROYAL GARDENS,77,10,5
Ward 10,5430,ROYAL GARDENS,78,9,11
Ward 10,5430,ROYAL GARDENS,79,8,9
Ward 10,5430,ROYAL GARDENS,80,3,3
Ward 10,5430,ROYAL GARDENS,81,7,7
Ward 10,5430,ROYAL GARDENS,82,8,10
Ward 10,5430,ROYAL GARDENS,83,4,7
Ward 10,5430,ROYAL GARDENS,84,4,4
Ward 10,5430,ROYAL GARDENS,85+,19,17
Ward 10,5430,ROYAL GARDENS,No Response,239,235
Ward 10,5460,SKYRATTLER,0,4,6
Ward 10,5460,SKYRATTLER,1,5,6
Ward 10,5460,SKYRATTLER,2,8,5
Ward 10,5460,SKYRATTLER,3,11,11
Ward 10,5460,SKYRATTLER,4,4,11
Ward 10,5460,SKYRATTLER,5,10,8
Ward 10,5460,SKYRATTLER,6,6,11
Ward 10,5460,SKYRATTLER,7,5,4
Ward 10,5460,SKYRATTLER,8,1,8
Ward 10,5460,SKYRATTLER,9,3,3
Ward 10,5460,SKYRATTLER,10,3,3
Ward 10,5460,SKYRATTLER,11,4,4
Ward 10,5460,SKYRATTLER,12,5,8
Ward 10,5460,SKYRATTLER,13,6,9
Ward 10,5460,SKYRATTLER,14,10,5
Ward 10,5460,SKYRATTLER,15,7,12
Ward 10,5460,SKYRATTLER,16,6,6
Ward 10,5460,SKYRATTLER,17,10,9
Ward 10,5460,SKYRATTLER,18,9,8
Ward 10,5460,SKYRATTLER,19,8,8
Ward 10,5460,SKYRATTLER,20,15,7
Ward 10,5460,SKYRATTLER,21,15,14
Ward 10,5460,SKYRATTLER,22,17,8
Ward 10,5460,SKYRATTLER,23,11,16
Ward 10,5460,SKYRATTLER,24,19,19
Ward 10,5460,SKYRATTLER,25,17,18
Ward 10,5460,SKYRATTLER,26,23,12
Ward 10,5460,SKYRATTLER,27,18,26
Ward 10,5460,SKYRATTLER,28,17,16
Ward 10,5460,SKYRATTLER,29,12,16
Ward 10,5460,SKYRATTLER,30,21,16
Ward 10,5460,SKYRATTLER,31,20,14
Ward 10,5460,SKYRATTLER,32,9,13
Ward 10,5460,SKYRATTLER,33,16,14
Ward 10,5460,SKYRATTLER,34,9,13
Ward 10,5460,SKYRATTLER,35,13,13
Ward 10,5460,SKYRATTLER,36,13,11
Ward 10,5460,SKYRATTLER,37,12,13
Ward 10,5460,SKYRATTLER,38,11,10
Ward 10,5460,SKYRATTLER,39,9,11
Ward 10,5460,SKYRATTLER,40,7,9
Ward 10,5460,SKYRATTLER,41,14,13
Ward 10,5460,SKYRATTLER,42,11,8
Ward 10,5460,SKYRATTLER,43,17,13
Ward 10,5460,SKYRATTLER,44,13,7
Ward 10,5460,SKYRATTLER,45,5,5
Ward 10,5460,SKYRATTLER,46,16,13
Ward 10,5460,SKYRATTLER,47,15,7
Ward 10,5460,SKYRATTLER,48,10,10
Ward 10,5460,SKYRATTLER,49,11,6
Ward 10,5460,SKYRATTLER,50,9,13
Ward 10,5460,SKYRATTLER,51,15,10
Ward 10,5460,SKYRATTLER,52,13,12
Ward 10,5460,SKYRATTLER,53,15,14
Ward 10,5460,SKYRATTLER,54,11,10
Ward 10,5460,SKYRATTLER,55,16,12
Ward 10,5460,SKYRATTLER,56,11,13
Ward 10,5460,SKYRATTLER,57,12,16
Ward 10,5460,SKYRATTLER,58,12,10
Ward 10,5460,SKYRATTLER,59,6,14
Ward 10,5460,SKYRATTLER,60,8,7
Ward 10,5460,SKYRATTLER,61,23,8
Ward 10,5460,SKYRATTLER,62,8,17
Ward 10,5460,SKYRATTLER,63,12,5
Ward 10,5460,SKYRATTLER,64,11,8
Ward 10,5460,SKYRATTLER,65,13,7
Ward 10,5460,SKYRATTLER,66,7,10
Ward 10,5460,SKYRATTLER,67,12,8
Ward 10,5460,SKYRATTLER,68,5,5
Ward 10,5460,SKYRATTLER,69,9,9
Ward 10,5460,SKYRATTLER,70,5,6
Ward 10,5460,SKYRATTLER,71,4,5
Ward 10,5460,SKYRATTLER,72,4,5
Ward 10,5460,SKYRATTLER,73,8,4
Ward 10,5460,SKYRATTLER,74,8,5
Ward 10,5460,SKYRATTLER,75,2,5
Ward 10,5460,SKYRATTLER,76,4,2
Ward 10,5460,SKYRATTLER,77,1,2
Ward 10,5460,SKYRATTLER,78,4,3
Ward 10,5460,SKYRATTLER,79,1,3
Ward 10,5460,SKYRATTLER,80,2,3
Ward 10,5460,SKYRATTLER,81,0,1
Ward 10,5460,SKYRATTLER,82,1,0
Ward 10,5460,SKYRATTLER,83,4,0
Ward 10,5460,SKYRATTLER,84,1,1
Ward 10,5460,SKYRATTLER,85+,14,5
Ward 10,5460,SKYRATTLER,No Response,157,161
Ward 10,5470,STEINHAUER,0,7,8
Ward 10,5470,STEINHAUER,1,6,4
Ward 10,5470,STEINHAUER,2,3,10
Ward 10,5470,STEINHAUER,3,7,3
Ward 10,5470,STEINHAUER,4,8,13
Ward 10,5470,STEINHAUER,5,9,12
Ward 10,5470,STEINHAUER,6,5,4
Ward 10,5470,STEINHAUER,7,10,3
Ward 10,5470,STEINHAUER,8,7,6
Ward 10,5470,STEINHAUER,9,9,14
Ward 10,5470,STEINHAUER,10,8,12
Ward 10,5470,STEINHAUER,11,9,6
Ward 10,5470,STEINHAUER,12,15,11
Ward 10,5470,STEINHAUER,13,11,9
Ward 10,5470,STEINHAUER,14,12,9
Ward 10,5470,STEINHAUER,15,10,12
Ward 10,5470,STEINHAUER,16,5,11
Ward 10,5470,STEINHAUER,17,7,8
Ward 10,5470,STEINHAUER,18,12,8
Ward 10,5470,STEINHAUER,19,7,14
Ward 10,5470,STEINHAUER,20,15,6
Ward 10,5470,STEINHAUER,21,19,5
Ward 10,5470,STEINHAUER,22,4,8
Ward 10,5470,STEINHAUER,23,1,9
Ward 10,5470,STEINHAUER,24,6,5
Ward 10,5470,STEINHAUER,25,14,13
Ward 10,5470,STEINHAUER,26,5,10
Ward 10,5470,STEINHAUER,27,9,13
Ward 10,5470,STEINHAUER,28,7,12
Ward 10,5470,STEINHAUER,29,10,8
Ward 10,5470,STEINHAUER,30,8,8
Ward 10,5470,STEINHAUER,31,5,5
Ward 10,5470,STEINHAUER,32,6,7
Ward 10,5470,STEINHAUER,33,8,11
Ward 10,5470,STEINHAUER,34,8,9
Ward 10,5470,STEINHAUER,35,11,4
Ward 10,5470,STEINHAUER,36,7,4
Ward 10,5470,STEINHAUER,37,10,4
Ward 10,5470,STEINHAUER,38,4,8
Ward 10,5470,STEINHAUER,39,6,11
Ward 10,5470,STEINHAUER,40,8,10
Ward 10,5470,STEINHAUER,41,11,8
Ward 10,5470,STEINHAUER,42,10,10
Ward 10,5470,STEINHAUER,43,9,3
Ward 10,5470,STEINHAUER,44,9,10
Ward 10,5470,STEINHAUER,45,9,12
Ward 10,5470,STEINHAUER,46,10,9
Ward 10,5470,STEINHAUER,47,14,11
Ward 10,5470,STEINHAUER,48,15,14
Ward 10,5470,STEINHAUER,49,14,15
Ward 10,5470,STEINHAUER,50,12,10
Ward 10,5470,STEINHAUER,51,15,13
Ward 10,5470,STEINHAUER,52,8,12
Ward 10,5470,STEINHAUER,53,14,5
Ward 10,5470,STEINHAUER,54,6,11
Ward 10,5470,STEINHAUER,55,10,7
Ward 10,5470,STEINHAUER,56,12,15
Ward 10,5470,STEINHAUER,57,11,8
Ward 10,5470,STEINHAUER,58,15,14
Ward 10,5470,STEINHAUER,59,11,6
Ward 10,5470,STEINHAUER,60,12,16
Ward 10,5470,STEINHAUER,61,14,10
Ward 10,5470,STEINHAUER,62,9,15
Ward 10,5470,STEINHAUER,63,6,9
Ward 10,5470,STEINHAUER,64,10,14
Ward 10,5470,STEINHAUER,65,9,11
Ward 10,5470,STEINHAUER,66,8,5
Ward 10,5470,STEINHAUER,67,12,11
Ward 10,5470,STEINHAUER,68,8,8
Ward 10,5470,STEINHAUER,69,10,4
Ward 10,5470,STEINHAUER,70,7,7
Ward 10,5470,STEINHAUER,71,8,10
Ward 10,5470,STEINHAUER,72,7,8
Ward 10,5470,STEINHAUER,73,3,3
Ward 10,5470,STEINHAUER,74,7,4
Ward 10,5470,STEINHAUER,75,4,8
Ward 10,5470,STEINHAUER,76,5,3
Ward 10,5470,STEINHAUER,77,3,3
Ward 10,5470,STEINHAUER,78,4,7
Ward 10,5470,STEINHAUER,79,6,5
Ward 10,5470,STEINHAUER,80,3,4
Ward 10,5470,STEINHAUER,81,3,0
Ward 10,5470,STEINHAUER,82,1,1
Ward 10,5470,STEINHAUER,83,4,2
Ward 10,5470,STEINHAUER,84,1,4
Ward 10,5470,STEINHAUER,85+,9,6
Ward 10,5470,STEINHAUER,No Response,200,223
Ward 10,5490,SWEET GRASS,0,13,10
Ward 10,5490,SWEET GRASS,1,8,17
Ward 10,5490,SWEET GRASS,2,13,12
Ward 10,5490,SWEET GRASS,3,14,14
Ward 10,5490,SWEET GRASS,4,11,19
Ward 10,5490,SWEET GRASS,5,14,14
Ward 10,5490,SWEET GRASS,6,18,10
Ward 10,5490,SWEET GRASS,7,11,15
Ward 10,5490,SWEET GRASS,8,11,14
Ward 10,5490,SWEET GRASS,9,20,13
Ward 10,5490,SWEET GRASS,10,17,12
Ward 10,5490,SWEET GRASS,11,7,20
Ward 10,5490,SWEET GRASS,12,21,6
Ward 10,5490,SWEET GRASS,13,12,17
Ward 10,5490,SWEET GRASS,14,11,8
Ward 10,5490,SWEET GRASS,15,12,19
Ward 10,5490,SWEET GRASS,16,16,18
Ward 10,5490,SWEET GRASS,17,7,15
Ward 10,5490,SWEET GRASS,18,15,21
Ward 10,5490,SWEET GRASS,19,19,18
Ward 10,5490,SWEET GRASS,20,15,23
Ward 10,5490,SWEET GRASS,21,21,20
Ward 10,5490,SWEET GRASS,22,29,13
Ward 10,5490,SWEET GRASS,23,25,19
Ward 10,5490,SWEET GRASS,24,14,16
Ward 10,5490,SWEET GRASS,25,18,7
Ward 10,5490,SWEET GRASS,26,23,20
Ward 10,5490,SWEET GRASS,27,11,16
Ward 10,5490,SWEET GRASS,28,19,13
Ward 10,5490,SWEET GRASS,29,11,21
Ward 10,5490,SWEET GRASS,30,14,12
Ward 10,5490,SWEET GRASS,31,18,16
Ward 10,5490,SWEET GRASS,32,10,15
Ward 10,5490,SWEET GRASS,33,20,9
Ward 10,5490,SWEET GRASS,34,10,16
Ward 10,5490,SWEET GRASS,35,16,14
Ward 10,5490,SWEET GRASS,36,14,11
Ward 10,5490,SWEET GRASS,37,16,9
Ward 10,5490,SWEET GRASS,38,17,17
Ward 10,5490,SWEET GRASS,39,17,21
Ward 10,5490,SWEET GRASS,40,18,10
Ward 10,5490,SWEET GRASS,41,18,13
Ward 10,5490,SWEET GRASS,42,15,16
Ward 10,5490,SWEET GRASS,43,16,10
Ward 10,5490,SWEET GRASS,44,11,11
Ward 10,5490,SWEET GRASS,45,17,14
Ward 10,5490,SWEET GRASS,46,21,10
Ward 10,5490,SWEET GRASS,47,13,13
Ward 10,5490,SWEET GRASS,48,16,18
Ward 10,5490,SWEET GRASS,49,16,21
Ward 10,5490,SWEET GRASS,50,9,16
Ward 10,5490,SWEET GRASS,51,19,19
Ward 10,5490,SWEET GRASS,52,23,15
Ward 10,5490,SWEET GRASS,53,19,16
Ward 10,5490,SWEET GRASS,54,13,14
Ward 10,5490,SWEET GRASS,55,21,16
Ward 10,5490,SWEET GRASS,56,10,14
Ward 10,5490,SWEET GRASS,57,27,15
Ward 10,5490,SWEET GRASS,58,19,10
Ward 10,5490,SWEET GRASS,59,14,15
Ward 10,5490,SWEET GRASS,60,11,11
Ward 10,5490,SWEET GRASS,61,22,16
Ward 10,5490,SWEET GRASS,62,13,11
Ward 10,5490,SWEET GRASS,63,17,6
Ward 10,5490,SWEET GRASS,64,15,17
Ward 10,5490,SWEET GRASS,65,12,19
Ward 10,5490,SWEET GRASS,66,11,14
Ward 10,5490,SWEET GRASS,67,12,13
Ward 10,5490,SWEET GRASS,68,14,17
Ward 10,5490,SWEET GRASS,69,4,4
Ward 10,5490,SWEET GRASS,70,9,10
Ward 10,5490,SWEET GRASS,71,6,6
Ward 10,5490,SWEET GRASS,72,12,5
Ward 10,5490,SWEET GRASS,73,5,11
Ward 10,5490,SWEET GRASS,74,8,7
Ward 10,5490,SWEET GRASS,75,2,5
Ward 10,5490,SWEET GRASS,76,4,2
Ward 10,5490,SWEET GRASS,77,5,3
Ward 10,5490,SWEET GRASS,78,4,3
Ward 10,5490,SWEET GRASS,79,4,4
Ward 10,5490,SWEET GRASS,80,1,2
Ward 10,5490,SWEET GRASS,81,1,5
Ward 10,5490,SWEET GRASS,82,2,3
Ward 10,5490,SWEET GRASS,83,0,1
Ward 10,5490,SWEET GRASS,84,4,1
Ward 10,5490,SWEET GRASS,85+,7,7
Ward 10,5490,SWEET GRASS,No Response,152,193
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,0,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,1,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,2,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,3,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,4,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,5,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,6,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,7,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,8,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,9,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,10,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,11,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,12,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,13,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,14,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,15,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,16,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,17,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,18,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,19,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,20,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,21,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,22,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,23,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,24,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,25,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,26,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,27,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,28,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,29,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,30,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,31,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,32,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,33,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,34,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,35,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,36,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,37,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,38,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,39,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,40,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,41,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,42,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,43,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,44,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,45,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,46,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,47,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,48,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,49,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,50,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,51,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,52,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,53,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,54,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,55,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,56,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,57,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,58,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,59,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,60,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,61,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,62,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,63,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,64,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,65,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,66,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,67,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,68,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,69,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,70,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,71,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,72,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,73,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,74,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,75,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,76,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,77,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,78,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,79,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,80,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,81,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,82,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,83,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,84,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,85+,0,0
Ward 10,5530,UNIVERSITY OF ALBERTA FARM,No Response,0,0
Ward 10,5540,WESTBROOK ESTATES,0,6,4
Ward 10,5540,WESTBROOK ESTATES,1,4,3
Ward 10,5540,WESTBROOK ESTATES,2,2,7
Ward 10,5540,WESTBROOK ESTATES,3,1,5
Ward 10,5540,WESTBROOK ESTATES,4,6,5
Ward 10,5540,WESTBROOK ESTATES,5,5,5
Ward 10,5540,WESTBROOK ESTATES,6,4,3
Ward 10,5540,WESTBROOK ESTATES,7,10,6
Ward 10,5540,WESTBROOK ESTATES,8,5,5
Ward 10,5540,WESTBROOK ESTATES,9,11,12
Ward 10,5540,WESTBROOK ESTATES,10,9,8
Ward 10,5540,WESTBROOK ESTATES,11,8,5
Ward 10,5540,WESTBROOK ESTATES,12,8,9
Ward 10,5540,WESTBROOK ESTATES,13,16,13
Ward 10,5540,WESTBROOK ESTATES,14,3,15
Ward 10,5540,WESTBROOK ESTATES,15,11,12
Ward 10,5540,WESTBROOK ESTATES,16,5,10
Ward 10,5540,WESTBROOK ESTATES,17,7,7
Ward 10,5540,WESTBROOK ESTATES,18,7,1
Ward 10,5540,WESTBROOK ESTATES,19,5,11
Ward 10,5540,WESTBROOK ESTATES,20,6,5
Ward 10,5540,WESTBROOK ESTATES,21,2,7
Ward 10,5540,WESTBROOK ESTATES,22,7,10
Ward 10,5540,WESTBROOK ESTATES,23,7,9
Ward 10,5540,WESTBROOK ESTATES,24,4,6
Ward 10,5540,WESTBROOK ESTATES,25,5,6
Ward 10,5540,WESTBROOK ESTATES,26,7,5
Ward 10,5540,WESTBROOK ESTATES,27,4,3
Ward 10,5540,WESTBROOK ESTATES,28,3,6
Ward 10,5540,WESTBROOK ESTATES,29,6,5
Ward 10,5540,WESTBROOK ESTATES,30,5,5
Ward 10,5540,WESTBROOK ESTATES,31,4,5
Ward 10,5540,WESTBROOK ESTATES,32,6,3
Ward 10,5540,WESTBROOK ESTATES,33,5,2
Ward 10,5540,WESTBROOK ESTATES,34,7,5
Ward 10,5540,WESTBROOK ESTATES,35,6,2
Ward 10,5540,WESTBROOK ESTATES,36,5,5
Ward 10,5540,WESTBROOK ESTATES,37,7,2
Ward 10,5540,WESTBROOK ESTATES,38,4,3
Ward 10,5540,WESTBROOK ESTATES,39,7,4
Ward 10,5540,WESTBROOK ESTATES,40,8,6
Ward 10,5540,WESTBROOK ESTATES,41,8,13
Ward 10,5540,WESTBROOK ESTATES,42,12,11
Ward 10,5540,WESTBROOK ESTATES,43,12,9
Ward 10,5540,WESTBROOK ESTATES,44,12,9
Ward 10,5540,WESTBROOK ESTATES,45,11,7
Ward 10,5540,WESTBROOK ESTATES,46,8,15
Ward 10,5540,WESTBROOK ESTATES,47,13,10
Ward 10,5540,WESTBROOK ESTATES,48,13,6
Ward 10,5540,WESTBROOK ESTATES,49,8,7
Ward 10,5540,WESTBROOK ESTATES,50,7,7
Ward 10,5540,WESTBROOK ESTATES,51,6,7
Ward 10,5540,WESTBROOK ESTATES,52,6,9
Ward 10,5540,WESTBROOK ESTATES,53,7,9
Ward 10,5540,WESTBROOK ESTATES,54,5,6
Ward 10,5540,WESTBROOK ESTATES,55,10,2
Ward 10,5540,WESTBROOK ESTATES,56,3,5
Ward 10,5540,WESTBROOK ESTATES,57,6,8
Ward 10,5540,WESTBROOK ESTATES,58,10,8
Ward 10,5540,WESTBROOK ESTATES,59,7,2
Ward 10,5540,WESTBROOK ESTATES,60,7,8
Ward 10,5540,WESTBROOK ESTATES,61,7,7
Ward 10,5540,WESTBROOK ESTATES,62,4,4
Ward 10,5540,WESTBROOK ESTATES,63,6,5
Ward 10,5540,WESTBROOK ESTATES,64,7,8
Ward 10,5540,WESTBROOK ESTATES,65,5,7
Ward 10,5540,WESTBROOK ESTATES,66,5,3
Ward 10,5540,WESTBROOK ESTATES,67,7,8
Ward 10,5540,WESTBROOK ESTATES,68,6,6
Ward 10,5540,WESTBROOK ESTATES,69,5,2
Ward 10,5540,WESTBROOK ESTATES,70,8,7
Ward 10,5540,WESTBROOK ESTATES,71,5,4
Ward 10,5540,WESTBROOK ESTATES,72,6,5
Ward 10,5540,WESTBROOK ESTATES,73,8,2
Ward 10,5540,WESTBROOK ESTATES,74,4,7
Ward 10,5540,WESTBROOK ESTATES,75,4,5
Ward 10,5540,WESTBROOK ESTATES,76,1,6
Ward 10,5540,WESTBROOK ESTATES,77,7,2
Ward 10,5540,WESTBROOK ESTATES,78,3,7
Ward 10,5540,WESTBROOK ESTATES,79,7,3
Ward 10,5540,WESTBROOK ESTATES,80,3,2
Ward 10,5540,WESTBROOK ESTATES,81,10,6
Ward 10,5540,WESTBROOK ESTATES,82,2,4
Ward 10,5540,WESTBROOK ESTATES,83,2,3
Ward 10,5540,WESTBROOK ESTATES,84,2,2
Ward 10,5540,WESTBROOK ESTATES,85+,9,13
Ward 10,5540,WESTBROOK ESTATES,No Response,61,76
Ward 10,5550,WHITEMUD CREEK RAVINE NORTH,0,0,0
Ward 10,5550,WHITEMUD CREEK RAVINE NORTH,1,0,0
Ward 10,5550,WHITEMUD CREEK RAVINE NORTH,2,0,0
